<Header>
Filename:	20221115_H2_Plastik_Gr7_puls_5bar_2022-15-11@14-02-18.dat
Comment:	
</Header>


Date	Time	MFC1 SP [ml/min]	MFC1 PV [ml/min]	MFC2 SP [ml/min]	MFC2 PV [ml/min]	MFC3 SP [ml/min]	MFC3 PV [ml/min]	P SP [bar]	P PV [bar]	T0 [�C]	T1 [�C]	T2 [�C]	T3 [�C]	T4 [�C]	T5 [�C]	T6 [�C]	T7 [�C]	Tcjc0 [�C]	Tcjc1 [�C]	ET SP [�C]	ET PV [�C]
2022/11/15	14:05:05.315	50.00	50.00	0.00	0.00	0.36	0.80	5.00	4.22	0.16	1.15	2.15	3.17	4.17	5.17	6.18	7.19	8.15	9.16	0.00	20.95
2022/11/15	14:05:10.316	50.00	49.97	0.00	0.00	0.66	0.13	5.00	4.38	0.17	1.16	2.16	3.16	4.17	5.15	6.17	7.17	8.17	9.15	0.00	20.96
2022/11/15	14:05:15.321	50.00	49.97	0.00	0.00	0.27	0.52	5.00	4.55	0.17	1.16	2.16	3.16	4.16	5.20	6.17	7.16	8.17	9.16	0.00	19.35
2022/11/15	14:05:20.323	50.00	50.00	0.00	0.00	0.40	0.22	5.00	4.71	0.16	1.19	2.16	3.15	4.16	5.16	6.17	7.18	8.17	9.16	0.00	20.56
2022/11/15	14:05:25.325	50.00	49.99	0.00	0.00	0.85	0.34	5.00	4.86	0.16	1.17	2.17	3.16	4.17	5.17	6.18	7.18	8.16	9.17	0.00	19.66
2022/11/15	14:05:30.327	50.00	49.99	0.00	0.00	0.17	0.78	5.00	5.02	0.16	1.17	2.17	3.16	4.17	5.17	6.17	7.17	8.17	9.15	0.00	20.72
2022/11/15	14:05:35.329	50.00	49.99	0.00	0.00	0.24	0.84	5.00	5.00	0.18	1.16	2.17	3.16	4.18	5.18	6.17	7.18	8.16	9.17	0.00	19.25
2022/11/15	14:05:40.333	50.00	50.00	0.00	0.00	0.95	0.42	5.00	5.00	0.18	1.15	2.17	3.17	4.16	5.15	6.18	7.16	8.15	9.17	0.00	19.92
2022/11/15	14:05:45.336	50.00	50.01	0.00	0.00	0.36	0.16	5.00	5.00	0.18	1.15	2.17	3.18	4.18	5.17	6.16	7.17	8.16	9.15	0.00	20.71
2022/11/15	14:05:50.345	50.00	50.01	0.00	0.00	0.02	0.67	5.00	5.00	0.18	1.16	2.17	3.17	4.17	5.16	6.17	7.16	8.18	9.18	0.00	20.76
2022/11/15	14:05:55.348	50.00	50.03	0.00	0.00	0.39	0.82	5.00	5.00	0.16	1.15	2.17	3.16	4.17	5.17	6.16	7.16	8.17	9.18	0.00	20.26
2022/11/15	14:06:00.350	50.00	50.00	0.00	0.00	0.70	0.50	5.00	5.00	0.18	1.15	2.16	3.17	4.19	5.15	6.16	7.17	8.16	9.17	0.00	20.32
2022/11/15	14:06:05.355	50.00	49.99	0.00	0.00	0.51	0.37	5.00	5.00	0.16	1.16	2.16	3.16	4.15	5.16	6.17	7.17	8.17	9.17	0.00	20.04
2022/11/15	14:06:10.357	50.00	49.99	0.00	0.00	0.43	0.34	5.00	5.00	0.16	1.18	2.15	3.16	4.17	5.16	6.16	7.16	8.18	9.17	0.00	19.38
2022/11/15	14:06:15.367	50.00	50.00	0.00	0.00	0.66	0.68	5.00	5.00	0.17	1.16	2.17	3.17	4.17	5.17	6.17	7.17	8.18	9.17	0.00	20.12
2022/11/15	14:06:20.369	50.00	49.97	0.00	0.00	0.29	0.15	5.00	5.00	0.16	1.17	2.15	3.17	4.17	5.17	6.17	7.17	8.16	9.16	0.00	19.27
2022/11/15	14:06:25.375	50.00	50.00	0.00	0.00	0.93	0.28	5.00	5.00	0.19	1.16	2.16	3.16	4.17	5.16	6.18	7.17	8.16	9.19	0.00	19.68
2022/11/15	14:06:30.377	50.00	49.99	0.00	0.00	0.42	0.04	5.00	5.00	0.16	1.17	2.18	3.16	4.16	5.17	6.17	7.17	8.17	9.16	0.00	20.61
2022/11/15	14:06:35.381	50.00	49.98	0.00	0.00	0.36	0.39	5.00	5.00	0.15	1.17	2.19	3.18	4.16	5.19	6.15	7.16	8.16	9.16	0.00	20.13
2022/11/15	14:06:40.385	50.00	50.01	0.00	0.00	0.30	0.05	5.00	5.00	0.16	1.16	2.18	3.16	4.16	5.16	6.17	7.16	8.17	9.18	0.00	19.69
2022/11/15	14:06:45.395	50.00	50.00	0.00	0.00	0.21	0.87	5.00	5.00	0.18	1.15	2.15	3.16	4.17	5.17	6.16	7.17	8.18	9.16	0.00	20.99
2022/11/15	14:06:50.407	50.00	49.97	0.00	0.00	0.19	0.78	5.00	5.00	0.18	1.16	2.16	3.17	4.17	5.17	6.16	7.17	8.17	9.17	0.00	19.33
2022/11/15	14:06:55.411	50.00	49.99	0.00	0.00	0.38	0.37	5.00	5.00	0.18	1.18	2.17	3.16	4.15	5.17	6.17	7.16	8.16	9.17	0.00	19.64
2022/11/15	14:07:00.417	50.00	49.99	0.00	0.00	0.11	0.51	5.00	5.00	0.15	1.17	2.17	3.14	4.17	5.18	6.15	7.16	8.17	9.16	0.00	20.74
2022/11/15	14:07:05.424	50.00	49.97	0.00	0.00	0.50	0.76	5.00	5.00	0.16	1.18	2.16	3.16	4.16	5.16	6.15	7.17	8.18	9.15	0.00	19.06
2022/11/15	14:07:10.427	50.00	50.01	0.00	0.00	0.81	0.42	5.00	5.00	0.18	1.17	2.18	3.16	4.17	5.15	6.17	7.17	8.17	9.17	0.00	19.45
2022/11/15	14:07:15.427	50.00	49.97	0.00	0.00	0.89	0.10	5.00	5.00	0.16	1.15	2.17	3.17	4.16	5.17	6.16	7.16	8.17	9.17	0.00	20.23
2022/11/15	14:07:20.436	50.00	49.97	0.00	0.00	0.02	0.54	5.00	5.00	0.16	1.16	2.17	3.16	4.15	5.18	6.15	7.17	8.17	9.17	0.00	19.71
2022/11/15	14:07:25.438	50.00	49.99	0.00	0.00	0.53	0.81	5.00	5.00	0.16	1.18	2.18	3.18	4.15	5.17	6.17	7.16	8.17	9.17	0.00	20.14
2022/11/15	14:07:30.447	50.00	49.99	0.00	0.00	0.19	0.77	5.00	5.00	0.17	1.17	2.17	3.15	4.16	5.17	6.17	7.18	8.18	9.16	0.00	19.59
2022/11/15	14:07:35.447	50.00	50.01	0.00	0.00	0.66	0.44	5.00	5.00	0.16	1.17	2.17	3.18	4.16	5.17	6.17	7.17	8.17	9.15	0.00	20.42
2022/11/15	14:07:40.455	50.00	49.97	0.00	0.00	0.78	0.21	5.00	5.00	0.16	1.17	2.17	3.18	4.18	5.18	6.19	7.16	8.16	9.17	0.00	20.99
2022/11/15	14:07:45.456	50.00	50.00	0.00	0.00	0.47	0.67	5.00	5.00	0.18	1.16	2.16	3.18	4.17	5.18	6.17	7.18	8.16	9.17	0.00	19.43
2022/11/15	14:07:50.464	50.00	49.99	0.00	0.00	0.36	0.94	5.00	5.00	0.18	1.16	2.14	3.18	4.16	5.17	6.16	7.17	8.17	9.16	0.00	20.08
2022/11/15	14:07:55.469	50.00	49.97	0.00	0.00	0.16	0.23	5.00	5.00	0.15	1.17	2.16	3.16	4.17	5.17	6.16	7.16	8.16	9.18	0.00	20.75
2022/11/15	14:08:00.470	50.00	50.00	0.00	0.00	0.53	0.54	5.00	5.00	0.17	1.17	2.17	3.16	4.17	5.16	6.17	7.17	8.17	9.15	0.00	20.77
2022/11/15	14:08:05.478	50.00	49.99	0.00	0.00	0.58	0.44	5.00	5.00	0.17	1.16	2.16	3.18	4.16	5.17	6.16	7.17	8.16	9.17	0.00	20.59
2022/11/15	14:08:10.487	50.00	49.97	0.00	0.00	0.19	0.37	5.00	5.00	0.18	1.16	2.17	3.17	4.16	5.16	6.17	7.17	8.17	9.17	0.00	20.15
2022/11/15	14:08:15.490	50.00	49.96	0.00	0.00	0.51	0.92	5.00	5.00	0.16	1.16	2.17	3.17	4.16	5.18	6.15	7.17	8.15	9.18	0.00	19.60
2022/11/15	14:08:20.500	50.00	50.01	0.00	0.00	0.62	0.28	5.00	5.00	0.16	1.17	2.15	3.16	4.16	5.17	6.17	7.15	8.18	9.17	0.00	20.74
2022/11/15	14:08:25.501	50.00	50.00	0.00	0.00	0.05	0.11	5.00	5.00	0.19	1.16	2.17	3.17	4.18	5.15	6.17	7.15	8.16	9.16	0.00	19.36
2022/11/15	14:08:30.507	50.00	50.00	0.00	0.00	0.03	0.57	5.00	5.00	0.16	1.18	2.18	3.16	4.17	5.13	6.17	7.17	8.18	9.17	0.00	20.89
2022/11/15	14:08:35.513	50.00	49.97	0.00	0.00	0.38	0.31	5.00	5.00	0.17	1.17	2.15	3.17	4.17	5.16	6.16	7.16	8.17	9.17	0.00	19.23
2022/11/15	14:08:40.514	50.00	49.95	0.00	0.00	0.87	0.44	5.00	5.00	0.18	1.17	2.18	3.19	4.18	5.16	6.17	7.16	8.17	9.15	0.00	20.37
2022/11/15	14:08:45.523	50.00	50.00	0.00	0.00	0.87	0.77	5.00	5.00	0.17	1.18	2.17	3.15	4.16	5.16	6.16	7.17	8.16	9.18	0.00	20.13
2022/11/15	14:08:50.529	50.00	50.00	0.00	0.00	0.76	0.23	5.00	5.00	0.17	1.16	2.18	3.16	4.18	5.16	6.17	7.18	8.17	9.16	0.00	19.93
2022/11/15	14:08:55.529	50.00	49.97	0.00	0.00	0.68	0.12	5.00	5.00	0.18	1.16	2.17	3.18	4.18	5.15	6.17	7.16	8.15	9.17	0.00	19.19
2022/11/15	14:09:00.535	50.00	49.99	0.00	0.00	0.90	0.43	5.00	5.00	0.17	1.17	2.16	3.16	4.17	5.18	6.15	7.16	8.17	9.16	0.00	19.60
2022/11/15	14:09:05.541	50.00	49.99	0.00	0.00	0.18	0.21	5.00	5.00	0.16	1.17	2.17	3.16	4.17	5.16	6.17	7.18	8.15	9.17	0.00	19.29
2022/11/15	14:09:10.544	50.00	50.01	0.00	0.00	0.44	0.33	5.00	5.00	0.17	1.16	2.17	3.17	4.17	5.17	6.17	7.15	8.16	9.15	0.00	19.95
2022/11/15	14:09:15.547	50.00	49.99	0.00	0.00	0.41	0.26	5.00	5.00	0.17	1.17	2.19	3.15	4.15	5.17	6.17	7.16	8.17	9.17	0.00	19.49
2022/11/15	14:09:20.549	50.00	50.00	0.00	0.00	0.66	0.49	5.00	5.00	0.17	1.17	2.16	3.19	4.17	5.16	6.17	7.17	8.16	9.17	0.00	19.13
2022/11/15	14:09:25.557	50.00	49.97	0.00	0.00	0.77	0.55	5.00	5.00	0.16	1.17	2.18	3.17	4.17	5.18	6.15	7.16	8.18	9.17	0.00	20.06
2022/11/15	14:09:30.562	50.00	50.01	0.00	0.00	0.54	0.29	5.00	5.00	0.17	1.17	2.17	3.18	4.16	5.17	6.15	7.16	8.17	9.16	0.00	20.07
2022/11/15	14:09:35.564	50.00	49.99	0.00	0.00	0.20	0.98	5.00	5.00	0.17	1.16	2.17	3.17	4.16	5.18	6.15	7.16	8.16	9.16	0.00	19.97
2022/11/15	14:09:40.572	50.00	49.99	0.00	0.00	0.71	0.03	5.00	5.00	0.19	1.17	2.16	3.16	4.16	5.15	6.16	7.16	8.17	9.16	0.00	19.63
2022/11/15	14:09:45.572	50.00	49.97	0.00	0.00	0.57	0.13	5.00	5.00	0.17	1.16	2.16	3.18	4.15	5.18	6.16	7.15	8.17	9.18	0.00	19.18
2022/11/15	14:09:50.579	50.00	50.00	0.00	0.00	0.62	0.79	5.00	5.00	0.17	1.17	2.18	3.17	4.18	5.17	6.18	7.17	8.18	9.18	0.00	20.49
2022/11/15	14:09:55.581	50.00	49.97	0.00	0.00	0.55	0.33	5.00	5.00	0.17	1.16	2.17	3.17	4.16	5.17	6.16	7.15	8.16	9.16	0.00	19.47
2022/11/15	14:10:00.589	50.00	50.01	0.00	0.00	0.05	0.27	5.00	5.00	0.16	1.16	2.17	3.17	4.16	5.16	6.16	7.17	8.16	9.19	0.00	19.51
2022/11/15	14:10:05.590	50.00	49.97	0.00	0.00	0.99	0.60	5.00	5.00	0.15	1.17	2.16	3.19	4.15	5.18	6.18	7.18	8.16	9.17	0.00	19.91
2022/11/15	14:10:10.594	50.00	49.99	0.00	0.00	0.61	0.91	5.00	5.00	0.17	1.17	2.17	3.16	4.16	5.17	6.17	7.17	8.16	9.16	0.00	19.44
2022/11/15	14:10:15.599	50.00	50.02	0.00	0.00	0.27	0.73	5.00	5.00	0.16	1.18	2.18	3.17	4.16	5.15	6.17	7.16	8.17	9.15	0.00	20.94
2022/11/15	14:10:20.603	50.00	50.00	0.00	0.00	0.88	0.61	5.00	5.00	0.19	1.18	2.16	3.18	4.18	5.18	6.17	7.15	8.16	9.16	0.00	19.46
2022/11/15	14:10:25.609	50.00	49.97	0.00	0.00	0.64	0.81	5.00	5.00	0.18	1.16	2.17	3.14	4.16	5.18	6.18	7.17	8.16	9.17	0.00	20.06
2022/11/15	14:10:30.618	50.00	49.97	0.00	0.00	0.34	0.65	5.00	5.00	0.17	1.17	2.18	3.16	4.17	5.16	6.17	7.17	8.16	9.17	0.00	19.98
2022/11/15	14:10:35.625	50.00	49.99	0.00	0.00	0.73	0.80	5.00	5.00	0.16	1.17	2.18	3.16	4.18	5.16	6.18	7.15	8.17	9.15	0.00	20.88
2022/11/15	14:10:40.639	50.00	49.99	0.00	0.00	0.87	0.43	5.00	5.00	0.17	1.19	2.17	3.16	4.17	5.16	6.15	7.15	8.17	9.17	0.00	20.83
2022/11/15	14:10:45.641	50.00	49.98	0.00	0.00	0.82	0.59	5.00	5.00	0.17	1.16	2.17	3.16	4.15	5.16	6.16	7.16	8.17	9.17	0.00	20.38
2022/11/15	14:10:50.651	50.00	49.97	0.00	0.00	0.00	0.01	5.00	5.00	0.15	1.15	2.16	3.16	4.17	5.16	6.14	7.17	8.15	9.16	0.00	19.60
2022/11/15	14:10:55.652	50.00	50.00	0.00	0.00	0.18	0.38	5.00	5.00	0.18	1.18	2.16	3.16	4.16	5.18	6.18	7.17	8.19	9.17	0.00	19.68
2022/11/15	14:11:00.658	50.00	50.00	0.00	0.00	0.96	0.65	5.00	5.00	0.16	1.17	2.16	3.18	4.16	5.15	6.16	7.18	8.15	9.17	0.00	20.15
2022/11/15	14:11:05.664	50.00	50.00	0.00	0.00	0.38	0.27	5.00	5.00	0.16	1.17	2.19	3.15	4.17	5.17	6.19	7.14	8.16	9.17	0.00	20.32
2022/11/15	14:11:10.673	50.00	49.99	0.00	0.00	0.24	0.48	5.00	5.00	0.17	1.16	2.14	3.15	4.17	5.16	6.17	7.17	8.17	9.17	0.00	20.16
2022/11/15	14:11:15.678	50.00	50.01	0.00	0.00	0.10	0.63	5.00	5.00	0.17	1.16	2.17	3.16	4.17	5.16	6.18	7.17	8.18	9.16	0.00	19.60
2022/11/15	14:11:20.681	50.00	49.98	0.00	0.00	0.86	0.08	5.00	5.00	0.17	1.18	2.16	3.16	4.18	5.18	6.18	7.15	8.17	9.17	0.00	20.90
2022/11/15	14:11:25.680	50.00	49.98	0.00	0.00	0.72	0.21	5.00	5.00	0.16	1.16	2.18	3.16	4.15	5.16	6.15	7.17	8.16	9.16	0.00	19.10
2022/11/15	14:11:30.688	50.00	49.99	0.00	0.00	0.70	0.01	5.00	5.00	0.18	1.16	2.17	3.17	4.17	5.19	6.17	7.16	8.16	9.16	0.00	20.14
2022/11/15	14:11:35.696	50.00	49.99	0.00	0.00	0.30	0.23	5.00	5.00	0.18	1.18	2.16	3.16	4.15	5.16	6.17	7.18	8.18	9.18	0.00	20.32
2022/11/15	14:11:40.697	50.00	49.97	0.00	0.00	0.92	0.03	5.00	5.00	0.16	1.18	2.18	3.17	4.18	5.17	6.16	7.16	8.16	9.16	0.00	20.63
2022/11/15	14:11:45.699	50.00	50.00	0.00	0.00	0.33	0.65	5.00	5.00	0.17	1.17	2.18	3.16	4.19	5.17	6.16	7.17	8.17	9.18	0.00	19.68
2022/11/15	14:11:50.703	50.00	49.98	0.00	0.00	0.54	0.69	5.00	5.00	0.16	1.16	2.15	3.17	4.18	5.16	6.17	7.18	8.17	9.16	0.00	19.42
2022/11/15	14:11:55.705	50.00	50.01	0.00	0.00	0.98	0.04	5.00	5.00	0.16	1.17	2.17	3.16	4.17	5.19	6.15	7.15	8.15	9.16	0.00	19.69
2022/11/15	14:12:00.713	50.00	49.99	0.00	0.00	0.18	0.32	5.00	5.00	0.16	1.17	2.17	3.17	4.16	5.17	6.16	7.17	8.17	9.17	0.00	20.83
2022/11/15	14:12:05.720	50.00	50.00	0.00	0.00	0.14	0.96	5.00	5.00	0.18	1.17	2.16	3.17	4.16	5.17	6.16	7.17	8.18	9.17	0.00	20.07
2022/11/15	14:12:10.726	50.00	49.99	0.00	0.00	0.46	0.08	5.00	5.00	0.18	1.18	2.17	3.17	4.18	5.16	6.16	7.17	8.18	9.17	0.00	19.19
2022/11/15	14:12:15.734	50.00	49.99	0.00	0.00	0.92	0.95	5.00	5.00	0.16	1.16	2.15	3.16	4.17	5.18	6.16	7.17	8.19	9.16	0.00	20.72
2022/11/15	14:12:20.736	50.00	49.99	0.00	0.00	0.03	0.90	5.00	5.00	0.18	1.16	2.18	3.18	4.17	5.18	6.16	7.19	8.16	9.17	0.00	19.00
2022/11/15	14:12:25.738	50.00	49.96	0.00	0.00	0.92	0.72	5.00	5.00	0.16	1.17	2.17	3.15	4.17	5.17	6.15	7.18	8.16	9.16	0.00	19.39
2022/11/15	14:12:30.739	50.00	49.97	0.00	0.00	0.06	0.17	5.00	5.00	0.15	1.15	2.17	3.19	4.16	5.19	6.17	7.16	8.16	9.18	0.00	20.17
2022/11/15	14:12:35.748	50.00	49.98	0.00	0.00	0.03	0.26	5.00	5.00	0.16	1.17	2.16	3.17	4.16	5.17	6.18	7.16	8.16	9.18	0.00	19.40
2022/11/15	14:12:40.750	50.00	49.99	0.00	0.00	0.72	0.45	5.00	5.00	0.19	1.15	2.18	3.17	4.17	5.16	6.19	7.18	8.16	9.16	0.00	20.57
2022/11/15	14:12:45.749	50.00	49.97	0.00	0.00	0.69	0.21	5.00	5.00	0.18	1.16	2.16	3.15	4.17	5.16	6.16	7.17	8.16	9.17	0.00	19.27
2022/11/15	14:12:50.751	50.00	49.99	0.00	0.00	0.96	0.25	5.00	5.00	0.16	1.16	2.18	3.17	4.16	5.16	6.17	7.16	8.17	9.18	0.00	20.35
2022/11/15	14:12:55.758	50.00	50.02	0.00	0.00	0.70	0.33	5.00	5.00	0.17	1.17	2.17	3.14	4.16	5.16	6.16	7.17	8.17	9.17	0.00	19.18
2022/11/15	14:13:00.765	50.00	49.98	0.00	0.00	0.97	0.02	5.00	5.00	0.18	1.16	2.18	3.16	4.17	5.15	6.16	7.16	8.18	9.18	0.00	20.31
2022/11/15	14:13:05.770	50.00	50.00	0.00	0.00	0.31	0.35	5.00	5.00	0.16	1.18	2.15	3.15	4.15	5.15	6.18	7.19	8.17	9.15	0.00	20.46
2022/11/15	14:13:10.775	50.00	49.99	0.00	0.00	0.78	0.65	5.00	5.00	0.17	1.16	2.20	3.14	4.17	5.18	6.15	7.16	8.18	9.14	0.00	20.06
2022/11/15	14:13:15.775	50.00	50.00	0.00	0.00	0.75	0.80	5.00	5.00	0.17	1.17	2.15	3.18	4.17	5.16	6.16	7.16	8.18	9.16	0.00	20.37
2022/11/15	14:13:20.783	50.00	49.97	0.00	0.00	0.81	0.48	5.00	5.00	0.17	1.17	2.16	3.16	4.17	5.17	6.17	7.17	8.17	9.15	0.00	19.58
2022/11/15	14:13:25.782	50.00	49.99	0.00	0.00	0.79	0.33	5.00	5.00	0.17	1.19	2.17	3.17	4.16	5.15	6.16	7.18	8.16	9.17	0.00	19.33
2022/11/15	14:13:30.792	50.00	49.97	0.00	0.00	0.69	0.41	5.00	5.00	0.17	1.17	2.16	3.18	4.16	5.17	6.17	7.17	8.15	9.16	0.00	20.66
2022/11/15	14:13:35.796	50.00	49.98	0.00	0.00	0.00	0.73	5.00	5.00	0.18	1.18	2.17	3.15	4.16	5.16	6.15	7.17	8.17	9.15	0.00	19.59
2022/11/15	14:13:40.796	50.00	49.97	0.00	0.00	0.12	0.39	5.00	5.00	0.16	1.15	2.17	3.16	4.15	5.16	6.18	7.17	8.17	9.17	0.00	20.36
2022/11/15	14:13:45.798	50.00	50.00	0.00	0.00	0.57	0.86	5.00	5.00	0.16	1.17	2.17	3.16	4.15	5.16	6.16	7.16	8.16	9.16	0.00	20.46
2022/11/15	14:13:50.801	50.00	49.98	0.00	0.00	0.02	0.03	5.00	5.00	0.15	1.16	2.17	3.17	4.16	5.18	6.18	7.16	8.16	9.18	0.00	19.06
2022/11/15	14:13:55.806	50.00	49.99	0.00	0.00	0.74	0.70	5.00	5.00	0.19	1.16	2.16	3.16	4.17	5.17	6.16	7.18	8.17	9.17	0.00	19.20
2022/11/15	14:14:00.814	50.00	50.00	0.00	0.00	0.33	0.27	5.00	5.00	0.14	1.15	2.18	3.16	4.16	5.18	6.16	7.17	8.15	9.16	0.00	20.94
