<Header>
Filename:	20221115_He_bis10bar_Gr7_2022-18-11@15-14-07.dat
Comment:	
</Header>

Date	Time	MFC1 SP [ml/min]	MFC1 PV [ml/min]	MFC2 SP [ml/min]	MFC2 PV [ml/min]	MFC3 SP [ml/min]	MFC3 PV [ml/min]	P SP [bar]	P PV [bar]	T0 [�C]	T1 [�C]	T2 [�C]	T3 [�C]	T4 [�C]	T5 [�C]	T6 [�C]	T7 [�C]	Tcjc0 [�C]	Tcjc1 [�C]	ET SP [�C]	ET PV [�C]
2022/11/18	15:16:54.567	0.00	0.00	71.42	71.41	0.63	0.96	1.00	0.99	0.17	1.18	2.17	3.18	4.18	5.16	6.18	7.16	8.15	9.18	0.00	19.61
2022/11/18	15:16:59.575	0.00	0.00	71.42	71.43	0.17	0.57	1.00	1.00	0.18	1.18	2.18	3.18	4.16	5.17	6.17	7.17	8.17	9.16	0.00	20.82
2022/11/18	15:17:04.578	0.00	0.00	71.42	71.44	0.71	0.86	1.00	1.00	0.18	1.17	2.17	3.16	4.17	5.15	6.19	7.14	8.15	9.15	0.00	19.12
2022/11/18	15:17:09.584	0.00	0.00	71.42	71.43	0.90	0.12	1.00	1.00	0.16	1.15	2.16	3.16	4.16	5.18	6.19	7.15	8.17	9.16	0.00	19.07
2022/11/18	15:17:14.593	0.00	0.00	71.42	71.43	0.08	0.83	1.00	1.00	0.16	1.18	2.16	3.15	4.17	5.18	6.15	7.14	8.15	9.18	0.00	20.82
2022/11/18	15:17:19.601	0.00	0.00	71.42	71.40	0.75	0.06	1.00	1.00	0.16	1.16	2.17	3.19	4.18	5.19	6.18	7.18	8.15	9.17	0.00	20.15
2022/11/18	15:17:24.607	0.00	0.00	71.42	71.38	0.26	0.73	1.00	1.00	0.17	1.16	2.17	3.17	4.16	5.18	6.16	7.15	8.16	9.17	0.00	19.57
2022/11/18	15:17:29.609	0.00	0.00	71.42	71.41	0.47	0.33	1.00	1.00	0.19	1.16	2.17	3.18	4.17	5.17	6.17	7.16	8.16	9.15	0.00	20.25
2022/11/18	15:17:34.609	0.00	0.00	71.42	71.42	0.20	0.94	1.00	1.00	0.15	1.16	2.17	3.17	4.17	5.17	6.15	7.17	8.18	9.17	0.00	19.91
2022/11/18	15:17:39.615	0.00	0.00	71.42	71.36	0.41	0.34	1.00	1.00	0.16	1.17	2.18	3.17	4.16	5.17	6.17	7.16	8.18	9.17	0.00	19.73
2022/11/18	15:17:44.617	0.00	0.00	71.42	71.39	0.94	0.01	1.00	1.00	0.17	1.18	2.17	3.19	4.17	5.18	6.17	7.18	8.17	9.18	0.00	19.57
2022/11/18	15:17:49.628	0.00	0.00	71.42	71.41	0.07	0.91	1.00	1.00	0.16	1.18	2.17	3.17	4.16	5.16	6.16	7.20	8.17	9.17	0.00	20.61
2022/11/18	15:17:54.631	0.00	0.00	71.42	71.41	0.87	0.24	1.00	1.00	0.16	1.16	2.17	3.17	4.16	5.17	6.17	7.16	8.16	9.18	0.00	20.90
2022/11/18	15:17:59.639	0.00	0.00	71.42	71.45	0.50	0.38	1.00	1.00	0.17	1.16	2.16	3.18	4.15	5.18	6.16	7.18	8.16	9.18	0.00	19.19
2022/11/18	15:18:04.643	0.00	0.00	71.42	71.41	0.92	0.39	1.00	1.00	0.15	1.18	2.18	3.17	4.18	5.17	6.17	7.17	8.17	9.17	0.00	19.40
2022/11/18	15:18:09.645	0.00	0.00	71.42	71.45	0.44	0.84	1.00	1.00	0.17	1.17	2.18	3.17	4.15	5.18	6.16	7.18	8.16	9.16	0.00	20.11
2022/11/18	15:18:14.645	0.00	0.00	71.42	71.41	0.27	0.25	1.00	1.00	0.16	1.16	2.16	3.16	4.16	5.17	6.16	7.16	8.16	9.15	0.00	20.41
2022/11/18	15:18:19.645	0.00	0.00	71.42	71.49	0.22	0.83	1.00	1.00	0.16	1.17	2.16	3.18	4.16	5.19	6.17	7.17	8.17	9.17	0.00	19.74
2022/11/18	15:18:24.647	0.00	0.00	71.42	71.45	0.90	0.78	1.00	1.00	0.16	1.17	2.17	3.15	4.17	5.17	6.17	7.17	8.17	9.15	0.00	20.51
2022/11/18	15:18:29.650	0.00	0.00	71.42	71.49	0.96	0.36	1.00	1.00	0.16	1.16	2.17	3.16	4.17	5.15	6.15	7.17	8.18	9.18	0.00	20.20
2022/11/18	15:18:34.650	0.00	0.00	71.42	71.40	0.34	0.56	1.00	1.00	0.16	1.18	2.16	3.17	4.17	5.18	6.16	7.16	8.17	9.17	0.00	20.43
2022/11/18	15:18:39.654	0.00	0.00	71.42	71.37	0.23	0.79	1.00	1.00	0.16	1.16	2.16	3.15	4.15	5.15	6.16	7.17	8.17	9.16	0.00	20.77
2022/11/18	15:18:44.663	0.00	0.00	71.42	71.39	0.09	0.83	1.00	1.00	0.16	1.17	2.16	3.17	4.17	5.18	6.18	7.16	8.16	9.15	0.00	20.18
2022/11/18	15:18:49.668	0.00	0.00	71.42	71.38	0.84	0.17	1.00	1.00	0.17	1.17	2.17	3.16	4.17	5.18	6.17	7.18	8.16	9.17	0.00	19.42
2022/11/18	15:18:54.674	0.00	0.00	71.42	71.38	0.57	0.15	1.00	1.00	0.17	1.16	2.17	3.19	4.18	5.16	6.17	7.16	8.17	9.16	0.00	19.22
2022/11/18	15:18:59.679	0.00	0.00	71.42	71.43	0.20	0.62	1.00	1.00	0.17	1.18	2.15	3.16	4.18	5.18	6.14	7.17	8.17	9.15	0.00	19.69
2022/11/18	15:19:04.680	0.00	0.00	71.42	71.40	0.55	0.75	1.00	1.00	0.17	1.15	2.16	3.16	4.16	5.16	6.18	7.16	8.17	9.17	0.00	19.09
2022/11/18	15:19:09.682	0.00	0.00	71.42	71.42	0.49	0.34	1.00	1.00	0.17	1.17	2.13	3.17	4.17	5.17	6.16	7.16	8.17	9.15	0.00	20.98
2022/11/18	15:19:14.684	0.00	0.00	71.42	71.40	0.73	0.55	1.00	1.00	0.16	1.18	2.17	3.16	4.17	5.17	6.18	7.17	8.17	9.15	0.00	20.07
2022/11/18	15:19:19.689	0.00	0.00	71.42	71.42	0.32	0.91	2.00	1.25	0.17	1.16	2.15	3.17	4.19	5.18	6.16	7.16	8.16	9.18	0.00	20.34
2022/11/18	15:19:24.695	0.00	0.00	71.42	71.40	0.67	0.61	2.00	1.54	0.15	1.18	2.16	3.17	4.17	5.16	6.18	7.16	8.16	9.16	0.00	20.26
2022/11/18	15:19:29.702	0.00	0.00	71.42	71.40	0.89	0.54	2.00	1.84	0.17	1.15	2.18	3.17	4.17	5.16	6.17	7.18	8.15	9.16	0.00	20.03
2022/11/18	15:19:34.711	0.00	0.00	71.42	71.43	0.84	0.78	2.00	1.99	0.16	1.14	2.17	3.18	4.17	5.16	6.16	7.16	8.17	9.16	0.00	20.65
2022/11/18	15:19:39.717	0.00	0.00	71.42	71.39	0.32	0.78	2.00	2.00	0.18	1.16	2.16	3.17	4.17	5.17	6.16	7.17	8.17	9.15	0.00	20.88
2022/11/18	15:19:44.724	0.00	0.00	71.42	71.43	0.63	0.63	2.00	2.00	0.16	1.16	2.15	3.17	4.17	5.17	6.17	7.18	8.18	9.18	0.00	19.75
2022/11/18	15:19:49.732	0.00	0.00	71.42	71.42	0.14	0.16	2.00	2.00	0.16	1.16	2.16	3.16	4.15	5.15	6.17	7.18	8.16	9.18	0.00	19.55
2022/11/18	15:19:54.737	0.00	0.00	71.42	71.37	0.27	0.37	2.00	2.00	0.17	1.18	2.19	3.15	4.16	5.16	6.15	7.16	8.17	9.18	0.00	19.94
2022/11/18	15:19:59.739	0.00	0.00	71.42	71.43	0.57	0.41	2.00	2.00	0.15	1.16	2.16	3.18	4.16	5.15	6.16	7.18	8.17	9.17	0.00	19.04
2022/11/18	15:20:04.742	0.00	0.00	71.42	71.45	0.62	0.52	2.00	2.00	0.18	1.17	2.16	3.15	4.17	5.16	6.15	7.15	8.17	9.16	0.00	20.00
2022/11/18	15:20:09.742	0.00	0.00	71.42	71.43	0.82	0.33	2.00	2.00	0.16	1.18	2.17	3.17	4.17	5.15	6.17	7.17	8.16	9.16	0.00	19.50
2022/11/18	15:20:14.749	0.00	0.00	71.42	71.40	0.55	0.93	2.00	2.00	0.15	1.18	2.17	3.16	4.18	5.16	6.17	7.16	8.18	9.18	0.00	19.97
2022/11/18	15:20:19.751	0.00	0.00	71.42	71.40	0.18	0.99	2.00	2.00	0.15	1.16	2.17	3.17	4.16	5.17	6.17	7.17	8.17	9.15	0.00	19.85
2022/11/18	15:20:24.754	0.00	0.00	71.42	71.43	0.09	0.77	2.00	2.00	0.17	1.15	2.15	3.17	4.15	5.17	6.18	7.18	8.17	9.17	0.00	20.64
2022/11/18	15:20:29.754	0.00	0.00	71.42	71.43	0.73	0.21	2.00	2.00	0.18	1.16	2.17	3.18	4.17	5.18	6.16	7.18	8.16	9.17	0.00	20.58
2022/11/18	15:20:34.758	0.00	0.00	71.42	71.43	0.91	0.90	2.00	2.00	0.15	1.18	2.17	3.16	4.16	5.15	6.17	7.17	8.15	9.15	0.00	20.84
2022/11/18	15:20:39.760	0.00	0.00	71.42	71.39	0.28	0.14	2.00	2.00	0.16	1.17	2.17	3.15	4.18	5.15	6.16	7.17	8.18	9.16	0.00	19.89
2022/11/18	15:20:44.760	0.00	0.00	71.42	71.37	0.43	0.32	2.00	2.00	0.17	1.17	2.17	3.17	4.17	5.15	6.18	7.18	8.17	9.17	0.00	20.19
2022/11/18	15:20:49.762	0.00	0.00	71.42	71.42	0.21	0.55	2.00	2.00	0.16	1.17	2.18	3.17	4.15	5.18	6.15	7.15	8.17	9.18	0.00	20.94
2022/11/18	15:20:54.770	0.00	0.00	71.42	71.43	0.69	0.77	2.00	2.00	0.17	1.18	2.14	3.16	4.16	5.17	6.15	7.17	8.18	9.16	0.00	19.21
2022/11/18	15:20:59.773	0.00	0.00	71.42	71.42	0.39	0.34	2.00	2.00	0.19	1.17	2.17	3.15	4.18	5.16	6.17	7.16	8.17	9.16	0.00	20.77
2022/11/18	15:21:04.779	0.00	0.00	71.42	71.41	0.18	0.80	2.00	2.00	0.15	1.16	2.17	3.18	4.16	5.16	6.16	7.18	8.15	9.17	0.00	19.98
2022/11/18	15:21:09.780	0.00	0.00	71.42	71.42	0.11	0.31	2.00	2.00	0.17	1.16	2.16	3.16	4.19	5.17	6.16	7.19	8.19	9.17	0.00	19.67
2022/11/18	15:21:14.785	0.00	0.00	71.42	71.37	0.57	0.41	2.00	2.00	0.15	1.17	2.17	3.18	4.17	5.17	6.16	7.15	8.18	9.17	0.00	20.28
2022/11/18	15:21:19.785	0.00	0.00	71.42	71.43	0.41	0.84	3.00	2.08	0.16	1.18	2.17	3.16	4.16	5.17	6.17	7.18	8.17	9.17	0.00	19.32
2022/11/18	15:21:24.791	0.00	0.00	71.42	71.38	0.69	0.33	3.00	2.36	0.18	1.18	2.17	3.15	4.17	5.17	6.17	7.17	8.17	9.18	0.00	20.45
2022/11/18	15:21:29.794	0.00	0.00	71.42	71.42	0.79	0.51	3.00	2.65	0.19	1.16	2.16	3.16	4.16	5.16	6.17	7.17	8.17	9.17	0.00	20.44
2022/11/18	15:21:34.794	0.00	0.00	71.42	71.43	0.73	0.79	3.00	2.95	0.17	1.16	2.16	3.19	4.17	5.15	6.17	7.16	8.16	9.15	0.00	20.71
2022/11/18	15:21:39.796	0.00	0.00	71.42	71.36	0.25	0.97	3.00	3.00	0.18	1.16	2.15	3.17	4.15	5.14	6.15	7.16	8.18	9.16	0.00	20.79
2022/11/18	15:21:44.804	0.00	0.00	71.42	71.40	0.98	0.11	3.00	3.00	0.17	1.17	2.14	3.17	4.19	5.15	6.18	7.16	8.16	9.18	0.00	20.34
2022/11/18	15:21:49.810	0.00	0.00	71.42	71.41	0.58	0.88	3.00	3.00	0.17	1.18	2.19	3.17	4.16	5.16	6.17	7.16	8.17	9.17	0.00	19.93
2022/11/18	15:21:54.819	0.00	0.00	71.42	71.46	0.76	0.89	3.00	3.00	0.16	1.17	2.17	3.15	4.17	5.17	6.16	7.17	8.18	9.17	0.00	19.12
2022/11/18	15:21:59.820	0.00	0.00	71.42	71.41	0.30	0.24	3.00	3.00	0.17	1.16	2.18	3.19	4.15	5.16	6.17	7.15	8.15	9.16	0.00	19.87
2022/11/18	15:22:04.822	0.00	0.00	71.42	71.41	0.85	0.39	3.00	3.00	0.16	1.17	2.18	3.15	4.19	5.15	6.16	7.17	8.16	9.17	0.00	19.84
2022/11/18	15:22:09.827	0.00	0.00	71.42	71.43	0.10	0.53	3.00	3.00	0.18	1.18	2.17	3.17	4.16	5.16	6.17	7.17	8.17	9.17	0.00	20.20
2022/11/18	15:22:14.832	0.00	0.00	71.42	71.39	0.89	0.24	3.00	3.00	0.16	1.17	2.17	3.16	4.15	5.17	6.17	7.18	8.17	9.16	0.00	19.44
2022/11/18	15:22:19.833	0.00	0.00	71.42	71.45	0.41	0.55	3.00	3.00	0.17	1.15	2.14	3.16	4.17	5.17	6.18	7.16	8.17	9.15	0.00	20.52
2022/11/18	15:22:24.839	0.00	0.00	71.42	71.44	0.93	0.15	3.00	3.00	0.18	1.18	2.16	3.15	4.16	5.17	6.16	7.16	8.18	9.16	0.00	19.69
2022/11/18	15:22:29.844	0.00	0.00	71.42	71.45	0.97	0.19	3.00	3.00	0.17	1.17	2.16	3.17	4.16	5.16	6.16	7.18	8.17	9.17	0.00	20.62
2022/11/18	15:22:34.851	0.00	0.00	71.42	71.41	0.34	0.10	3.00	3.00	0.17	1.16	2.15	3.17	4.17	5.17	6.17	7.17	8.17	9.17	0.00	20.89
2022/11/18	15:22:39.855	0.00	0.00	71.42	71.40	0.39	0.71	3.00	3.00	0.17	1.17	2.17	3.17	4.17	5.15	6.16	7.14	8.17	9.16	0.00	20.66
2022/11/18	15:22:44.865	0.00	0.00	71.42	71.48	0.96	0.93	3.00	3.00	0.17	1.18	2.16	3.16	4.18	5.16	6.16	7.16	8.17	9.15	0.00	20.99
2022/11/18	15:22:49.869	0.00	0.00	71.42	71.41	0.97	0.66	3.00	3.00	0.17	1.16	2.17	3.17	4.17	5.16	6.15	7.16	8.19	9.16	0.00	19.30
2022/11/18	15:22:54.872	0.00	0.00	71.42	71.42	0.39	0.58	3.00	3.00	0.17	1.16	2.16	3.17	4.16	5.18	6.17	7.16	8.17	9.17	0.00	19.72
2022/11/18	15:22:59.878	0.00	0.00	71.42	71.45	0.79	0.98	3.00	3.00	0.17	1.15	2.17	3.16	4.17	5.16	6.16	7.17	8.16	9.16	0.00	19.51
2022/11/18	15:23:04.882	0.00	0.00	71.42	71.39	0.82	0.20	3.00	3.00	0.18	1.16	2.17	3.17	4.17	5.17	6.17	7.17	8.18	9.16	0.00	20.30
2022/11/18	15:23:09.884	0.00	0.00	71.42	71.46	0.48	0.82	3.00	3.00	0.18	1.18	2.17	3.16	4.17	5.18	6.17	7.17	8.15	9.19	0.00	20.37
2022/11/18	15:23:14.891	0.00	0.00	71.42	71.42	0.71	0.64	3.00	3.00	0.18	1.16	2.18	3.15	4.17	5.15	6.18	7.17	8.17	9.17	0.00	19.76
2022/11/18	15:23:19.900	0.00	0.00	71.42	71.38	1.00	0.98	3.00	3.00	0.17	1.15	2.15	3.17	4.17	5.17	6.16	7.16	8.18	9.17	0.00	19.71
2022/11/18	15:23:24.906	0.00	0.00	71.42	71.40	0.97	0.51	3.00	3.00	0.18	1.16	2.15	3.18	4.17	5.17	6.18	7.18	8.18	9.18	0.00	20.77
2022/11/18	15:23:29.915	0.00	0.00	71.42	71.47	0.87	0.65	3.00	3.00	0.17	1.17	2.16	3.16	4.18	5.18	6.18	7.17	8.16	9.17	0.00	20.96
2022/11/18	15:23:34.922	0.00	0.00	71.42	71.50	0.35	0.58	4.00	3.04	0.16	1.18	2.19	3.16	4.16	5.17	6.17	7.17	8.17	9.16	0.00	20.47
2022/11/18	15:23:39.923	0.00	0.00	71.42	71.41	0.04	0.53	4.00	3.32	0.20	1.16	2.17	3.16	4.15	5.17	6.16	7.19	8.16	9.17	0.00	19.26
2022/11/18	15:23:44.925	0.00	0.00	71.42	71.42	0.36	0.11	4.00	3.62	0.17	1.17	2.16	3.18	4.17	5.17	6.16	7.17	8.17	9.15	0.00	19.46
2022/11/18	15:23:49.925	0.00	0.00	71.42	71.41	0.94	0.21	4.00	3.90	0.17	1.18	2.16	3.17	4.16	5.16	6.18	7.16	8.18	9.18	0.00	20.32
2022/11/18	15:23:54.929	0.00	0.00	71.42	71.42	0.05	0.73	4.00	4.00	0.18	1.16	2.17	3.17	4.16	5.17	6.17	7.17	8.16	9.18	0.00	19.74
2022/11/18	15:23:59.935	0.00	0.00	71.42	71.45	0.01	0.12	4.00	4.00	0.16	1.17	2.16	3.17	4.18	5.17	6.15	7.17	8.16	9.17	0.00	20.56
2022/11/18	15:24:04.944	0.00	0.00	71.42	71.41	0.19	0.79	4.00	4.00	0.16	1.17	2.16	3.15	4.18	5.16	6.15	7.16	8.15	9.15	0.00	19.60
2022/11/18	15:24:09.946	0.00	0.00	71.42	71.39	0.01	0.12	4.00	4.00	0.17	1.18	2.17	3.15	4.18	5.16	6.18	7.19	8.16	9.16	0.00	20.91
2022/11/18	15:24:14.956	0.00	0.00	71.42	71.41	0.57	0.96	4.00	4.00	0.17	1.16	2.17	3.16	4.15	5.15	6.17	7.15	8.17	9.16	0.00	19.28
2022/11/18	15:24:19.959	0.00	0.00	71.42	71.42	0.74	0.05	4.00	4.00	0.17	1.17	2.18	3.16	4.16	5.17	6.16	7.19	8.18	9.18	0.00	19.61
2022/11/18	15:24:24.961	0.00	0.00	71.42	71.41	0.30	0.25	4.00	4.00	0.16	1.17	2.15	3.16	4.16	5.16	6.15	7.18	8.15	9.16	0.00	20.78
2022/11/18	15:24:29.964	0.00	0.00	71.42	71.37	0.28	0.98	4.00	4.00	0.17	1.16	2.16	3.17	4.18	5.17	6.14	7.17	8.17	9.17	0.00	20.10
2022/11/18	15:24:34.969	0.00	0.00	71.42	71.38	0.08	0.97	4.00	4.00	0.17	1.15	2.18	3.19	4.19	5.17	6.18	7.17	8.17	9.16	0.00	20.27
2022/11/18	15:24:39.975	0.00	0.00	71.42	71.43	0.45	0.24	4.00	4.00	0.18	1.16	2.18	3.16	4.16	5.17	6.16	7.17	8.17	9.17	0.00	20.87
2022/11/18	15:24:44.982	0.00	0.00	71.42	71.37	0.70	0.80	4.00	4.00	0.16	1.17	2.16	3.17	4.16	5.17	6.16	7.17	8.15	9.17	0.00	19.25
2022/11/18	15:24:49.990	0.00	0.00	71.42	71.42	0.54	0.94	4.00	4.00	0.17	1.17	2.16	3.16	4.18	5.15	6.17	7.16	8.16	9.17	0.00	20.91
2022/11/18	15:24:54.993	0.00	0.00	71.42	71.42	0.61	0.70	4.00	4.00	0.16	1.18	2.14	3.15	4.16	5.17	6.19	7.15	8.16	9.17	0.00	20.54
2022/11/18	15:24:59.998	0.00	0.00	71.42	71.42	0.70	0.69	4.00	4.00	0.17	1.16	2.17	3.16	4.16	5.16	6.18	7.16	8.17	9.16	0.00	19.02
2022/11/18	15:25:04.998	0.00	0.00	71.42	71.40	0.56	0.36	4.00	4.00	0.16	1.16	2.16	3.17	4.18	5.17	6.16	7.16	8.17	9.18	0.00	19.91
2022/11/18	15:25:10.007	0.00	0.00	71.42	71.46	0.81	0.91	4.00	4.00	0.17	1.15	2.16	3.17	4.15	5.17	6.17	7.16	8.18	9.16	0.00	20.75
2022/11/18	15:25:15.007	0.00	0.00	71.42	71.42	0.24	0.62	4.00	4.00	0.17	1.18	2.18	3.15	4.17	5.14	6.18	7.15	8.16	9.15	0.00	20.72
2022/11/18	15:25:20.015	0.00	0.00	71.42	71.43	0.75	1.00	4.00	4.00	0.18	1.19	2.18	3.15	4.17	5.16	6.16	7.14	8.17	9.16	0.00	19.99
2022/11/18	15:25:25.014	0.00	0.00	71.42	71.38	0.14	0.99	4.00	4.00	0.16	1.15	2.16	3.17	4.18	5.16	6.17	7.17	8.17	9.17	0.00	20.78
2022/11/18	15:25:30.018	0.00	0.00	71.42	71.39	0.47	0.20	4.00	4.00	0.18	1.17	2.16	3.17	4.15	5.15	6.17	7.18	8.17	9.17	0.00	20.42
2022/11/18	15:25:35.022	0.00	0.00	71.42	71.40	0.37	0.58	4.00	4.00	0.17	1.17	2.16	3.19	4.17	5.17	6.17	7.17	8.16	9.19	0.00	20.18
2022/11/18	15:25:40.023	0.00	0.00	71.42	71.43	0.78	0.34	4.00	4.00	0.17	1.17	2.16	3.17	4.16	5.16	6.17	7.15	8.17	9.17	0.00	19.94
2022/11/18	15:25:45.027	0.00	0.00	71.42	71.39	0.79	0.22	4.00	4.00	0.16	1.16	2.17	3.17	4.15	5.15	6.17	7.18	8.15	9.16	0.00	20.06
2022/11/18	15:25:50.028	0.00	0.00	71.42	71.39	0.52	0.99	4.00	4.00	0.18	1.16	2.16	3.18	4.17	5.18	6.17	7.17	8.18	9.16	0.00	19.08
