<Header>
Filename:	20221115_He_siviert_10bar_Gr7_2022-18-11@15-54-48.dat
Comment:	
</Header>

Date	Time	MFC1 SP [ml/min]	MFC1 PV [ml/min]	MFC2 SP [ml/min]	MFC2 PV [ml/min]	MFC3 SP [ml/min]	MFC3 PV [ml/min]	P SP [bar]	P PV [bar]	T0 [�C]	T1 [�C]	T2 [�C]	T3 [�C]	T4 [�C]	T5 [�C]	T6 [�C]	T7 [�C]	Tcjc0 [�C]	Tcjc1 [�C]	ET SP [�C]	ET PV [�C]
2022/11/18	15:55:41.584	0.00	0.00	14.28	14.23	0.14	0.30	10.00	0.42	0.15	1.18	2.18	3.17	4.17	5.16	6.16	7.17	8.18	9.15	0.00	19.08
2022/11/18	15:55:46.585	0.00	0.00	14.28	14.27	0.52	0.65	10.00	0.49	0.16	1.17	2.16	3.15	4.17	5.16	6.15	7.18	8.15	9.19	0.00	20.53
2022/11/18	15:55:51.585	0.00	0.00	14.28	14.27	0.44	0.69	10.00	0.56	0.15	1.16	2.15	3.18	4.17	5.17	6.16	7.16	8.16	9.16	0.00	19.41
2022/11/18	15:55:56.590	0.00	0.00	14.28	14.19	0.90	0.59	10.00	0.62	0.15	1.18	2.17	3.17	4.16	5.17	6.17	7.17	8.17	9.19	0.00	19.42
2022/11/18	15:56:01.599	0.00	0.00	14.28	14.25	0.19	0.64	10.00	0.69	0.17	1.16	2.17	3.16	4.17	5.17	6.16	7.17	8.17	9.18	0.00	20.33
2022/11/18	15:56:06.608	0.00	0.00	14.28	14.23	0.01	0.82	10.00	0.76	0.16	1.15	2.16	3.17	4.18	5.17	6.16	7.16	8.17	9.17	0.00	20.34
2022/11/18	15:56:11.614	0.00	0.00	14.28	14.25	0.83	0.11	10.00	0.83	0.18	1.17	2.17	3.17	4.18	5.18	6.17	7.16	8.16	9.16	0.00	21.00
2022/11/18	15:56:16.617	0.00	0.00	14.28	14.28	0.19	0.82	10.00	0.90	0.18	1.16	2.17	3.15	4.17	5.16	6.16	7.16	8.17	9.18	0.00	20.92
2022/11/18	15:56:21.618	0.00	0.00	14.28	14.26	0.82	0.53	10.00	0.97	0.19	1.16	2.16	3.14	4.15	5.17	6.16	7.17	8.17	9.17	0.00	20.05
2022/11/18	15:56:26.618	0.00	0.00	14.28	14.25	0.85	0.83	10.00	1.04	0.15	1.16	2.17	3.19	4.16	5.18	6.16	7.15	8.17	9.15	0.00	19.44
2022/11/18	15:56:31.618	0.00	0.00	14.28	14.29	0.33	0.69	10.00	1.11	0.17	1.18	2.18	3.16	4.18	5.18	6.18	7.16	8.17	9.16	0.00	19.69
2022/11/18	15:56:36.623	0.00	0.00	14.28	14.25	0.72	0.70	10.00	1.18	0.15	1.17	2.16	3.16	4.17	5.16	6.16	7.15	8.15	9.16	0.00	19.95
2022/11/18	15:56:41.626	0.00	0.00	14.28	14.25	0.07	0.45	10.00	1.25	0.17	1.17	2.17	3.18	4.17	5.17	6.17	7.15	8.17	9.17	0.00	20.35
2022/11/18	15:56:46.631	0.00	0.00	14.28	14.25	0.93	0.52	10.00	1.32	0.17	1.18	2.16	3.15	4.16	5.17	6.18	7.19	8.19	9.17	0.00	20.30
2022/11/18	15:56:51.638	0.00	0.00	14.28	14.30	0.37	0.92	10.00	1.39	0.16	1.17	2.19	3.19	4.17	5.17	6.18	7.18	8.16	9.17	0.00	19.50
2022/11/18	15:56:56.637	0.00	0.00	14.28	14.27	0.82	0.26	10.00	1.45	0.18	1.17	2.17	3.17	4.16	5.17	6.17	7.16	8.16	9.18	0.00	21.00
2022/11/18	15:57:01.646	0.00	0.00	14.28	14.28	0.30	0.75	10.00	1.52	0.18	1.16	2.17	3.17	4.15	5.18	6.17	7.17	8.18	9.16	0.00	20.24
2022/11/18	15:57:06.650	0.00	0.00	14.28	14.28	0.87	0.73	10.00	1.59	0.16	1.18	2.17	3.16	4.17	5.16	6.15	7.17	8.17	9.17	0.00	20.94
2022/11/18	15:57:11.658	0.00	0.00	14.28	14.29	0.47	0.75	10.00	1.66	0.16	1.14	2.15	3.16	4.17	5.16	6.16	7.19	8.17	9.16	0.00	20.93
2022/11/18	15:57:16.658	0.00	0.00	14.28	14.28	0.49	0.96	10.00	1.73	0.18	1.17	2.17	3.17	4.18	5.16	6.18	7.18	8.17	9.16	0.00	20.95
2022/11/18	15:57:21.663	0.00	0.00	14.28	14.28	0.31	0.98	10.00	1.80	0.17	1.16	2.17	3.16	4.17	5.17	6.15	7.16	8.19	9.17	0.00	20.67
2022/11/18	15:57:26.668	0.00	0.00	14.28	14.27	0.88	0.80	10.00	1.87	0.18	1.16	2.16	3.17	4.17	5.17	6.15	7.17	8.16	9.17	0.00	20.69
2022/11/18	15:57:31.670	0.00	0.00	14.28	14.30	0.94	0.47	10.00	1.94	0.14	1.17	2.18	3.16	4.18	5.16	6.17	7.17	8.17	9.20	0.00	20.03
2022/11/18	15:57:36.671	0.00	0.00	14.28	14.23	0.61	0.67	10.00	2.01	0.16	1.16	2.17	3.19	4.17	5.16	6.17	7.16	8.17	9.15	0.00	20.82
2022/11/18	15:57:41.672	0.00	0.00	14.28	14.30	0.35	0.36	10.00	2.08	0.16	1.19	2.16	3.15	4.16	5.16	6.19	7.15	8.17	9.15	0.00	19.69
2022/11/18	15:57:46.680	0.00	0.00	14.28	14.30	0.94	0.17	10.00	2.15	0.14	1.16	2.18	3.17	4.17	5.15	6.17	7.17	8.17	9.17	0.00	20.74
2022/11/18	15:57:51.685	0.00	0.00	14.28	14.31	0.28	0.35	10.00	2.21	0.18	1.15	2.16	3.17	4.16	5.16	6.17	7.17	8.18	9.17	0.00	19.26
2022/11/18	15:57:56.688	0.00	0.00	14.28	14.28	0.94	0.93	10.00	2.29	0.17	1.17	2.16	3.17	4.18	5.16	6.17	7.17	8.17	9.16	0.00	19.43
2022/11/18	15:58:01.691	0.00	0.00	14.28	14.29	0.90	0.22	10.00	2.35	0.17	1.18	2.17	3.18	4.18	5.17	6.17	7.16	8.16	9.17	0.00	19.46
2022/11/18	15:58:06.692	0.00	0.00	14.28	14.25	0.43	0.05	10.00	2.42	0.17	1.16	2.16	3.17	4.17	5.18	6.17	7.16	8.16	9.16	0.00	19.01
2022/11/18	15:58:11.699	0.00	0.00	14.28	14.25	0.13	0.66	10.00	2.49	0.16	1.18	2.17	3.16	4.16	5.16	6.17	7.17	8.16	9.17	0.00	19.79
2022/11/18	15:58:16.700	0.00	0.00	14.28	14.26	0.35	0.64	10.00	2.56	0.17	1.16	2.16	3.17	4.17	5.16	6.16	7.17	8.17	9.15	0.00	19.98
2022/11/18	15:58:21.702	0.00	0.00	14.28	14.27	0.95	0.61	10.00	2.63	0.17	1.18	2.16	3.16	4.16	5.18	6.16	7.14	8.15	9.18	0.00	19.94
2022/11/18	15:58:26.711	0.00	0.00	14.28	14.21	0.79	0.75	10.00	2.70	0.15	1.15	2.17	3.17	4.17	5.16	6.15	7.15	8.16	9.17	0.00	20.51
2022/11/18	15:58:31.715	0.00	0.00	14.28	14.28	0.79	0.50	10.00	2.77	0.17	1.17	2.17	3.17	4.18	5.16	6.19	7.17	8.18	9.17	0.00	20.11
2022/11/18	15:58:36.717	0.00	0.00	14.28	14.33	0.78	0.14	10.00	2.84	0.17	1.16	2.17	3.16	4.18	5.17	6.18	7.15	8.18	9.17	0.00	19.19
2022/11/18	15:58:41.717	0.00	0.00	14.28	14.23	0.94	0.91	10.00	2.91	0.17	1.18	2.16	3.16	4.18	5.16	6.18	7.16	8.18	9.18	0.00	19.52
2022/11/18	15:58:46.722	0.00	0.00	14.28	14.23	0.64	0.67	10.00	2.98	0.16	1.20	2.15	3.16	4.17	5.17	6.17	7.18	8.18	9.19	0.00	20.40
2022/11/18	15:58:51.724	0.00	0.00	14.28	14.24	0.95	0.61	10.00	3.05	0.16	1.15	2.16	3.17	4.16	5.17	6.17	7.16	8.17	9.17	0.00	19.59
2022/11/18	15:58:56.727	0.00	0.00	14.28	14.30	0.39	0.93	10.00	3.11	0.17	1.18	2.17	3.16	4.17	5.17	6.16	7.17	8.18	9.16	0.00	20.01
2022/11/18	15:59:01.727	0.00	0.00	14.28	14.28	0.07	0.67	10.00	3.18	0.17	1.17	2.15	3.17	4.18	5.16	6.16	7.15	8.16	9.16	0.00	20.63
2022/11/18	15:59:06.728	0.00	0.00	14.28	14.28	0.17	0.65	10.00	3.25	0.18	1.17	2.16	3.16	4.17	5.18	6.15	7.17	8.16	9.18	0.00	20.37
2022/11/18	15:59:11.728	0.00	0.00	14.28	14.27	0.77	0.15	10.00	3.32	0.17	1.17	2.17	3.16	4.18	5.17	6.17	7.15	8.19	9.17	0.00	19.64
2022/11/18	15:59:16.733	0.00	0.00	14.28	14.26	0.28	1.00	10.00	3.39	0.15	1.17	2.17	3.17	4.17	5.16	6.18	7.14	8.17	9.17	0.00	19.86
2022/11/18	15:59:21.738	0.00	0.00	14.28	14.26	0.51	0.37	10.00	3.46	0.17	1.15	2.17	3.16	4.16	5.17	6.18	7.17	8.16	9.16	0.00	19.72
2022/11/18	15:59:26.741	0.00	0.00	14.28	14.27	0.97	0.67	10.00	3.53	0.17	1.15	2.16	3.17	4.17	5.15	6.19	7.18	8.15	9.17	0.00	20.09
2022/11/18	15:59:31.740	0.00	0.00	14.28	14.27	0.93	0.62	10.00	3.59	0.17	1.15	2.17	3.16	4.18	5.16	6.15	7.18	8.16	9.16	0.00	19.71
2022/11/18	15:59:36.749	0.00	0.00	14.28	14.23	0.66	0.35	10.00	3.66	0.17	1.16	2.17	3.18	4.16	5.17	6.17	7.15	8.18	9.18	0.00	19.61
2022/11/18	15:59:41.749	0.00	0.00	14.28	14.29	0.62	0.16	10.00	3.73	0.16	1.16	2.18	3.17	4.18	5.17	6.17	7.14	8.15	9.16	0.00	19.66
2022/11/18	15:59:46.751	0.00	0.00	14.28	14.28	0.60	0.71	10.00	3.80	0.17	1.16	2.18	3.16	4.16	5.17	6.17	7.17	8.16	9.17	0.00	20.76
2022/11/18	15:59:51.757	0.00	0.00	14.28	14.27	0.71	0.66	10.00	3.87	0.15	1.15	2.17	3.17	4.16	5.15	6.17	7.18	8.18	9.18	0.00	19.90
2022/11/18	15:59:56.766	0.00	0.00	14.28	14.33	0.90	0.41	10.00	3.94	0.17	1.16	2.16	3.15	4.16	5.15	6.17	7.16	8.15	9.17	0.00	20.11
2022/11/18	16:00:01.767	0.00	0.00	14.28	14.25	0.66	0.28	10.00	4.01	0.15	1.18	2.16	3.17	4.18	5.16	6.18	7.16	8.17	9.17	0.00	20.76
2022/11/18	16:00:06.769	0.00	0.00	14.28	14.26	0.96	0.05	10.00	4.08	0.17	1.17	2.16	3.17	4.17	5.17	6.15	7.18	8.17	9.15	0.00	20.96
2022/11/18	16:00:11.774	0.00	0.00	14.28	14.27	0.71	0.47	10.00	4.14	0.17	1.16	2.16	3.17	4.15	5.17	6.17	7.17	8.18	9.17	0.00	19.54
2022/11/18	16:00:16.781	0.00	0.00	14.28	14.28	0.62	0.11	10.00	4.21	0.14	1.15	2.15	3.18	4.18	5.18	6.16	7.17	8.18	9.16	0.00	19.91
2022/11/18	16:00:21.783	0.00	0.00	14.28	14.26	0.45	0.84	10.00	4.28	0.17	1.15	2.17	3.17	4.17	5.16	6.16	7.20	8.17	9.16	0.00	19.43
2022/11/18	16:00:26.788	0.00	0.00	14.28	14.28	0.23	0.87	10.00	4.35	0.16	1.17	2.17	3.17	4.16	5.18	6.17	7.17	8.17	9.17	0.00	19.68
2022/11/18	16:00:31.793	0.00	0.00	14.28	14.30	0.29	0.85	10.00	4.42	0.15	1.16	2.17	3.16	4.15	5.17	6.14	7.16	8.17	9.18	0.00	20.99
2022/11/18	16:00:36.801	0.00	0.00	14.28	14.28	0.66	0.92	10.00	4.49	0.16	1.18	2.15	3.17	4.16	5.18	6.16	7.17	8.18	9.18	0.00	19.07
2022/11/18	16:00:41.810	0.00	0.00	14.28	14.30	0.96	0.22	10.00	4.56	0.17	1.17	2.18	3.17	4.17	5.17	6.17	7.15	8.16	9.19	0.00	19.15
2022/11/18	16:00:46.818	0.00	0.00	14.28	14.32	0.25	0.60	10.00	4.63	0.17	1.17	2.16	3.18	4.18	5.17	6.17	7.17	8.16	9.16	0.00	20.82
2022/11/18	16:00:51.823	0.00	0.00	14.28	14.30	0.70	0.70	10.00	4.69	0.15	1.16	2.17	3.17	4.16	5.15	6.16	7.17	8.15	9.17	0.00	19.72
2022/11/18	16:00:56.824	0.00	0.00	14.28	14.24	0.73	0.33	10.00	4.76	0.17	1.17	2.17	3.16	4.17	5.16	6.18	7.18	8.17	9.18	0.00	19.26
2022/11/18	16:01:01.827	0.00	0.00	14.28	14.24	0.90	0.71	10.00	4.83	0.16	1.18	2.18	3.17	4.17	5.17	6.17	7.16	8.17	9.18	0.00	19.25
2022/11/18	16:01:06.832	0.00	0.00	14.28	14.27	0.75	0.89	10.00	4.90	0.17	1.19	2.17	3.19	4.17	5.17	6.17	7.17	8.17	9.16	0.00	19.54
2022/11/18	16:01:11.840	0.00	0.00	14.28	14.25	0.62	0.48	10.00	4.97	0.17	1.19	2.17	3.17	4.16	5.17	6.17	7.17	8.17	9.17	0.00	19.34
2022/11/18	16:01:16.846	0.00	0.00	14.28	14.26	0.63	0.71	10.00	5.04	0.15	1.15	2.16	3.17	4.16	5.19	6.16	7.18	8.18	9.17	0.00	20.07
2022/11/18	16:01:21.855	0.00	0.00	14.28	14.26	0.91	0.50	10.00	5.10	0.18	1.18	2.17	3.19	4.17	5.15	6.19	7.16	8.16	9.16	0.00	20.96
2022/11/18	16:01:26.858	0.00	0.00	14.28	14.29	0.79	0.98	10.00	5.17	0.17	1.16	2.17	3.16	4.17	5.18	6.17	7.17	8.18	9.16	0.00	19.20
2022/11/18	16:01:31.861	0.00	0.00	14.28	14.31	0.54	0.96	10.00	5.24	0.16	1.15	2.17	3.17	4.17	5.17	6.16	7.16	8.19	9.18	0.00	20.87
2022/11/18	16:01:36.867	0.00	0.00	14.28	14.28	0.07	0.95	10.00	5.31	0.16	1.16	2.16	3.16	4.16	5.18	6.16	7.18	8.17	9.17	0.00	20.98
2022/11/18	16:01:41.877	0.00	0.00	14.28	14.25	0.64	0.83	10.00	5.38	0.17	1.17	2.16	3.17	4.16	5.15	6.17	7.16	8.17	9.17	0.00	19.71
2022/11/18	16:01:46.878	0.00	0.00	14.28	14.32	0.42	0.51	10.00	5.44	0.16	1.15	2.17	3.18	4.18	5.16	6.16	7.17	8.16	9.16	0.00	20.89
2022/11/18	16:01:51.887	0.00	0.00	14.28	14.24	0.88	0.05	10.00	5.51	0.16	1.16	2.17	3.17	4.17	5.16	6.16	7.17	8.18	9.17	0.00	19.37
2022/11/18	16:01:56.893	0.00	0.00	14.28	14.32	0.87	0.74	10.00	5.58	0.16	1.17	2.18	3.18	4.16	5.15	6.16	7.13	8.16	9.19	0.00	20.13
2022/11/18	16:02:01.893	0.00	0.00	14.28	14.29	0.09	0.93	10.00	5.65	0.16	1.15	2.17	3.18	4.17	5.17	6.17	7.17	8.16	9.18	0.00	19.05
2022/11/18	16:02:06.899	0.00	0.00	14.28	14.30	0.48	0.01	10.00	5.71	0.16	1.15	2.15	3.15	4.16	5.15	6.16	7.16	8.17	9.15	0.00	20.26
2022/11/18	16:02:11.902	0.00	0.00	14.28	14.30	0.61	0.78	10.00	5.78	0.15	1.18	2.17	3.17	4.17	5.17	6.16	7.15	8.17	9.16	0.00	19.63
2022/11/18	16:02:16.904	0.00	0.00	14.28	14.26	0.91	0.12	10.00	5.85	0.18	1.17	2.17	3.14	4.17	5.17	6.15	7.15	8.18	9.17	0.00	19.35
2022/11/18	16:02:21.911	0.00	0.00	14.28	14.28	0.63	0.96	10.00	5.91	0.16	1.15	2.17	3.17	4.17	5.17	6.17	7.17	8.14	9.16	0.00	20.69
2022/11/18	16:02:26.919	0.00	0.00	14.28	14.33	0.72	0.25	10.00	5.98	0.17	1.17	2.16	3.15	4.14	5.16	6.17	7.18	8.16	9.16	0.00	20.10
2022/11/18	16:02:31.926	0.00	0.00	14.28	14.27	0.05	0.79	10.00	6.04	0.17	1.17	2.15	3.16	4.17	5.17	6.16	7.16	8.17	9.18	0.00	19.88
2022/11/18	16:02:36.930	0.00	0.00	14.28	14.32	0.29	0.66	10.00	6.11	0.17	1.16	2.18	3.18	4.17	5.16	6.16	7.16	8.17	9.18	0.00	20.99
2022/11/18	16:02:41.934	0.00	0.00	14.28	14.27	0.90	0.94	10.00	6.17	0.15	1.16	2.16	3.18	4.16	5.17	6.17	7.17	8.18	9.16	0.00	19.96
2022/11/18	16:02:46.940	0.00	0.00	14.28	14.30	0.96	0.25	10.00	6.24	0.15	1.18	2.16	3.17	4.15	5.17	6.16	7.17	8.17	9.16	0.00	20.41
2022/11/18	16:02:51.945	0.00	0.00	14.28	14.30	0.01	0.32	10.00	6.30	0.15	1.18	2.16	3.16	4.17	5.15	6.17	7.17	8.19	9.16	0.00	20.57
2022/11/18	16:02:56.952	0.00	0.00	14.28	14.23	0.71	0.43	10.00	6.37	0.15	1.16	2.16	3.16	4.16	5.18	6.16	7.16	8.16	9.17	0.00	20.53
2022/11/18	16:03:01.958	0.00	0.00	14.28	14.27	0.50	0.91	10.00	6.43	0.16	1.18	2.16	3.17	4.18	5.17	6.16	7.15	8.19	9.16	0.00	19.55
2022/11/18	16:03:06.961	0.00	0.00	14.28	14.29	0.10	0.23	10.00	6.50	0.17	1.17	2.18	3.18	4.17	5.16	6.16	7.18	8.17	9.17	0.00	19.35
2022/11/18	16:03:11.971	0.00	0.00	14.28	14.32	0.85	0.67	10.00	6.56	0.16	1.16	2.16	3.17	4.18	5.17	6.17	7.17	8.17	9.17	0.00	20.86
2022/11/18	16:03:16.980	0.00	0.00	14.28	14.30	0.30	0.83	10.00	6.63	0.18	1.16	2.16	3.17	4.17	5.18	6.18	7.17	8.17	9.17	0.00	19.03
2022/11/18	16:03:21.985	0.00	0.00	14.28	14.24	0.53	0.55	10.00	6.69	0.18	1.18	2.17	3.17	4.18	5.17	6.14	7.16	8.16	9.18	0.00	19.26
2022/11/18	16:03:26.987	0.00	0.00	14.28	14.23	0.25	0.74	10.00	6.76	0.16	1.17	2.17	3.16	4.17	5.18	6.17	7.18	8.16	9.16	0.00	20.73
2022/11/18	16:03:31.997	0.00	0.00	14.28	14.27	0.69	0.05	10.00	6.82	0.18	1.17	2.17	3.16	4.18	5.17	6.17	7.17	8.16	9.18	0.00	19.57
2022/11/18	16:03:36.999	0.00	0.00	14.28	14.24	0.71	0.87	10.00	6.89	0.18	1.15	2.15	3.16	4.16	5.16	6.18	7.16	8.16	9.16	0.00	19.75
2022/11/18	16:03:41.999	0.00	0.00	14.28	14.31	0.73	0.37	10.00	6.95	0.18	1.16	2.18	3.16	4.18	5.19	6.16	7.16	8.17	9.16	0.00	20.18
2022/11/18	16:03:47.005	0.00	0.00	14.28	14.29	0.73	0.34	10.00	7.02	0.19	1.18	2.16	3.17	4.18	5.18	6.18	7.17	8.17	9.15	0.00	19.92
2022/11/18	16:03:52.010	0.00	0.00	14.28	14.22	0.79	0.31	10.00	7.08	0.17	1.17	2.17	3.16	4.15	5.15	6.18	7.14	8.18	9.18	0.00	20.85
2022/11/18	16:03:57.018	0.00	0.00	14.28	14.27	0.55	0.48	10.00	7.15	0.17	1.17	2.15	3.16	4.17	5.17	6.16	7.15	8.19	9.17	0.00	20.40
2022/11/18	16:04:02.023	0.00	0.00	14.28	14.33	0.14	0.16	10.00	7.22	0.16	1.16	2.18	3.17	4.17	5.17	6.17	7.17	8.16	9.17	0.00	19.68
2022/11/18	16:04:07.025	0.00	0.00	14.28	14.24	0.14	0.84	10.00	7.29	0.18	1.18	2.16	3.18	4.15	5.17	6.17	7.18	8.16	9.18	0.00	20.56
2022/11/18	16:04:12.031	0.00	0.00	14.28	14.28	0.25	0.72	10.00	7.36	0.17	1.17	2.17	3.18	4.16	5.16	6.17	7.16	8.17	9.17	0.00	19.81
2022/11/18	16:04:17.032	0.00	0.00	14.28	14.28	0.12	0.91	10.00	7.42	0.16	1.17	2.15	3.17	4.17	5.16	6.18	7.16	8.17	9.16	0.00	20.04
2022/11/18	16:04:22.040	0.00	0.00	14.28	14.22	0.04	0.66	10.00	7.49	0.17	1.16	2.16	3.15	4.18	5.17	6.18	7.16	8.18	9.16	0.00	19.96
2022/11/18	16:04:27.043	0.00	0.00	14.28	14.29	0.78	0.23	10.00	7.56	0.17	1.15	2.17	3.16	4.17	5.16	6.17	7.19	8.17	9.15	0.00	19.96
2022/11/18	16:04:32.052	0.00	0.00	14.28	14.32	0.50	0.22	10.00	7.62	0.17	1.18	2.15	3.17	4.16	5.16	6.15	7.17	8.17	9.17	0.00	19.94
2022/11/18	16:04:37.057	0.00	0.00	14.28	14.29	0.14	0.75	10.00	7.69	0.15	1.17	2.18	3.16	4.16	5.16	6.18	7.18	8.17	9.17	0.00	20.45
2022/11/18	16:04:42.059	0.00	0.00	14.28	14.25	0.69	0.01	10.00	7.76	0.17	1.17	2.17	3.18	4.18	5.17	6.18	7.16	8.17	9.16	0.00	20.53
2022/11/18	16:04:47.063	0.00	0.00	14.28	14.29	0.36	0.65	10.00	7.82	0.16	1.16	2.17	3.17	4.16	5.17	6.16	7.18	8.18	9.16	0.00	20.26
2022/11/18	16:04:52.066	0.00	0.00	14.28	14.28	0.95	0.10	10.00	7.89	0.16	1.16	2.17	3.16	4.18	5.16	6.17	7.17	8.17	9.17	0.00	20.06
2022/11/18	16:04:57.075	0.00	0.00	14.28	14.24	0.59	0.13	10.00	7.96	0.16	1.17	2.17	3.16	4.16	5.16	6.16	7.17	8.17	9.15	0.00	19.24
2022/11/18	16:05:02.078	0.00	0.00	14.28	14.25	0.75	0.65	10.00	8.02	0.17	1.17	2.16	3.18	4.17	5.16	6.18	7.17	8.17	9.17	0.00	20.25
2022/11/18	16:05:07.082	0.00	0.00	14.28	14.26	0.46	0.92	10.00	8.09	0.16	1.17	2.17	3.16	4.18	5.18	6.17	7.19	8.16	9.17	0.00	19.04
2022/11/18	16:05:12.090	0.00	0.00	14.28	14.27	0.10	0.27	10.00	8.16	0.17	1.17	2.18	3.17	4.16	5.17	6.16	7.16	8.16	9.15	0.00	19.66
2022/11/18	16:05:17.094	0.00	0.00	14.28	14.28	0.59	0.69	10.00	8.22	0.16	1.18	2.17	3.18	4.17	5.18	6.16	7.18	8.16	9.17	0.00	19.85
2022/11/18	16:05:22.103	0.00	0.00	14.28	14.25	0.56	0.57	10.00	8.29	0.16	1.17	2.16	3.16	4.16	5.17	6.19	7.17	8.17	9.16	0.00	20.04
2022/11/18	16:05:27.112	0.00	0.00	14.28	14.22	0.67	0.87	10.00	8.35	0.18	1.18	2.17	3.18	4.16	5.17	6.16	7.18	8.16	9.16	0.00	19.79
2022/11/18	16:05:32.113	0.00	0.00	14.28	14.30	0.85	0.96	10.00	8.42	0.16	1.16	2.16	3.18	4.17	5.16	6.16	7.18	8.17	9.15	0.00	19.28
2022/11/18	16:05:37.119	0.00	0.00	14.28	14.29	0.97	0.12	10.00	8.48	0.17	1.16	2.16	3.18	4.17	5.16	6.16	7.19	8.16	9.16	0.00	20.20
2022/11/18	16:05:42.124	0.00	0.00	14.28	14.25	0.04	0.37	10.00	8.55	0.17	1.17	2.16	3.18	4.18	5.15	6.17	7.15	8.16	9.15	0.00	20.02
2022/11/18	16:05:47.131	0.00	0.00	14.28	14.27	0.49	0.97	10.00	8.61	0.16	1.16	2.15	3.17	4.18	5.16	6.16	7.18	8.15	9.16	0.00	20.07
2022/11/18	16:05:52.140	0.00	0.00	14.28	14.23	0.90	0.81	10.00	8.67	0.16	1.18	2.17	3.16	4.16	5.18	6.15	7.15	8.15	9.18	0.00	20.21
2022/11/18	16:05:57.148	0.00	0.00	14.28	14.37	0.96	0.07	10.00	8.74	0.18	1.15	2.18	3.17	4.16	5.16	6.17	7.16	8.16	9.18	0.00	20.23
2022/11/18	16:06:02.153	0.00	0.00	14.28	14.33	0.79	0.69	10.00	8.81	0.18	1.17	2.17	3.17	4.16	5.17	6.16	7.17	8.17	9.16	0.00	20.16
2022/11/18	16:06:07.153	0.00	0.00	14.28	14.20	0.56	0.47	10.00	8.87	0.17	1.17	2.17	3.19	4.18	5.17	6.16	7.16	8.17	9.18	0.00	20.58
2022/11/18	16:06:12.154	0.00	0.00	14.28	14.28	0.89	0.65	10.00	8.93	0.17	1.18	2.17	3.18	4.17	5.15	6.15	7.18	8.18	9.17	0.00	19.49
2022/11/18	16:06:17.156	0.00	0.00	14.28	14.27	0.35	0.27	10.00	9.00	0.16	1.17	2.17	3.17	4.16	5.18	6.16	7.17	8.15	9.16	0.00	20.84
2022/11/18	16:06:22.164	0.00	0.00	14.28	14.30	0.45	1.00	10.00	9.06	0.17	1.16	2.16	3.16	4.18	5.18	6.15	7.16	8.17	9.17	0.00	19.70
2022/11/18	16:06:27.165	0.00	0.00	14.28	14.35	0.61	0.50	10.00	9.13	0.18	1.18	2.18	3.17	4.16	5.18	6.17	7.17	8.17	9.17	0.00	19.62
2022/11/18	16:06:32.169	0.00	0.00	14.28	14.28	0.92	0.05	10.00	9.19	0.16	1.18	2.19	3.17	4.15	5.16	6.17	7.18	8.18	9.17	0.00	19.26
