<Header>
Filename:	20221115_H2_volume_10bar_Gr7_true_2022-15-11@16-16-35.dat
Comment:	
</Header>

<Data>
Date	Time	MFC1 SP [ml/min]	MFC1 PV [ml/min]	MFC2 SP [ml/min]	MFC2 PV [ml/min]	MFC3 SP [ml/min]	MFC3 PV [ml/min]	P SP [bar]	P PV [bar]	T0 [�C]	T1 [�C]	T2 [�C]	T3 [�C]	T4 [�C]	T5 [�C]	T6 [�C]	T7 [�C]	Tcjc0 [�C]	Tcjc1 [�C]	ET SP [�C]	ET PV [�C]
2022/11/15	16:17:27.806	25.00	24.97	0.00	0.00	0.19	0.18	10.00	0.62	0.16	1.15	2.16	3.16	4.17	5.17	6.16	7.16	8.16	9.16	0.00	19.41
2022/11/15	16:17:32.806	25.00	24.97	0.00	0.00	0.49	0.80	10.00	0.71	0.17	1.17	2.15	3.16	4.15	5.17	6.16	7.17	8.16	9.16	0.00	19.92
2022/11/15	16:17:37.814	25.00	24.95	0.00	0.00	0.82	0.15	10.00	0.80	0.16	1.16	2.17	3.16	4.16	5.16	6.15	7.16	8.15	9.17	0.00	20.26
2022/11/15	16:17:42.820	25.00	24.97	0.00	0.00	0.99	0.81	10.00	0.89	0.16	1.16	2.17	3.17	4.16	5.15	6.16	7.16	8.15	9.16	0.00	20.51
2022/11/15	16:17:47.826	25.00	24.98	0.00	0.00	0.64	0.83	10.00	0.99	0.20	1.17	2.16	3.17	4.19	5.16	6.15	7.17	8.16	9.17	0.00	20.90
2022/11/15	16:17:52.829	25.00	24.95	0.00	0.00	0.98	0.83	10.00	1.08	0.16	1.18	2.14	3.18	4.19	5.16	6.17	7.16	8.16	9.16	0.00	20.04
2022/11/15	16:17:57.833	25.00	25.00	0.00	0.00	0.45	0.08	10.00	1.17	0.15	1.17	2.16	3.16	4.15	5.18	6.17	7.16	8.17	9.17	0.00	20.63
2022/11/15	16:18:02.834	25.00	24.99	0.00	0.00	0.14	0.98	10.00	1.26	0.18	1.18	2.16	3.17	4.15	5.18	6.16	7.14	8.16	9.17	0.00	20.30
2022/11/15	16:18:07.840	25.00	24.99	0.00	0.00	0.76	0.50	10.00	1.35	0.16	1.18	2.17	3.16	4.15	5.16	6.18	7.17	8.17	9.16	0.00	19.56
2022/11/15	16:18:12.839	25.00	24.97	0.00	0.00	0.82	0.79	10.00	1.44	0.14	1.16	2.17	3.16	4.19	5.17	6.15	7.15	8.17	9.17	0.00	20.26
2022/11/15	16:18:17.845	25.00	24.97	0.00	0.00	0.46	0.46	10.00	1.53	0.16	1.15	2.15	3.17	4.18	5.17	6.17	7.17	8.16	9.17	0.00	19.74
2022/11/15	16:18:22.848	25.00	24.97	0.00	0.00	0.54	0.08	10.00	1.63	0.16	1.16	2.19	3.17	4.18	5.17	6.17	7.18	8.15	9.14	0.00	19.26
2022/11/15	16:18:27.856	25.00	24.97	0.00	0.00	0.41	0.95	10.00	1.72	0.20	1.17	2.17	3.15	4.18	5.17	6.16	7.16	8.16	9.18	0.00	19.92
2022/11/15	16:18:32.865	25.00	24.97	0.00	0.00	0.38	0.07	10.00	1.81	0.17	1.18	2.15	3.16	4.18	5.16	6.17	7.18	8.17	9.18	0.00	20.38
2022/11/15	16:18:37.865	25.00	25.00	0.00	0.00	0.17	0.91	10.00	1.90	0.18	1.17	2.17	3.18	4.15	5.16	6.15	7.16	8.19	9.18	0.00	19.40
2022/11/15	16:18:42.872	25.00	24.98	0.00	0.00	0.67	0.73	10.00	2.00	0.15	1.17	2.16	3.18	4.17	5.16	6.16	7.16	8.15	9.17	0.00	20.32
2022/11/15	16:18:47.873	25.00	24.98	0.00	0.00	0.15	0.47	10.00	2.09	0.18	1.17	2.17	3.18	4.16	5.17	6.16	7.17	8.16	9.17	0.00	20.57
2022/11/15	16:18:52.878	25.00	24.95	0.00	0.00	0.04	0.88	10.00	2.18	0.18	1.17	2.16	3.17	4.16	5.16	6.17	7.18	8.16	9.15	0.00	20.31
2022/11/15	16:18:57.886	25.00	24.96	0.00	0.00	0.82	0.17	10.00	2.27	0.18	1.17	2.16	3.16	4.16	5.15	6.17	7.16	8.17	9.18	0.00	20.83
2022/11/15	16:19:02.895	25.00	24.98	0.00	0.00	0.15	0.60	10.00	2.36	0.15	1.16	2.17	3.16	4.17	5.16	6.17	7.16	8.17	9.17	0.00	19.89
2022/11/15	16:19:07.902	25.00	24.98	0.00	0.00	0.52	0.78	10.00	2.45	0.17	1.18	2.17	3.16	4.17	5.17	6.16	7.16	8.17	9.16	0.00	19.32
2022/11/15	16:19:12.907	25.00	25.00	0.00	0.00	0.58	0.24	10.00	2.54	0.14	1.17	2.17	3.14	4.16	5.17	6.17	7.16	8.16	9.17	0.00	19.79
2022/11/15	16:19:17.909	25.00	24.95	0.00	0.00	0.98	0.14	10.00	2.64	0.18	1.18	2.16	3.17	4.16	5.17	6.17	7.17	8.17	9.17	0.00	20.52
2022/11/15	16:19:22.919	25.00	24.97	0.00	0.00	0.58	0.48	10.00	2.73	0.16	1.18	2.18	3.18	4.16	5.16	6.16	7.17	8.17	9.17	0.00	20.81
2022/11/15	16:19:27.922	25.00	24.99	0.00	0.00	0.81	0.31	10.00	2.82	0.18	1.16	2.14	3.17	4.17	5.18	6.18	7.17	8.17	9.17	0.00	19.54
2022/11/15	16:19:32.930	25.00	24.99	0.00	0.00	0.53	0.33	10.00	2.91	0.17	1.16	2.15	3.17	4.17	5.15	6.14	7.16	8.16	9.16	0.00	20.32
2022/11/15	16:19:37.934	25.00	24.98	0.00	0.00	0.33	0.48	10.00	3.00	0.16	1.16	2.17	3.18	4.16	5.18	6.17	7.17	8.17	9.17	0.00	19.54
2022/11/15	16:19:42.933	25.00	25.00	0.00	0.00	0.53	0.83	10.00	3.09	0.17	1.16	2.16	3.16	4.16	5.15	6.16	7.16	8.17	9.15	0.00	20.67
2022/11/15	16:19:47.941	25.00	24.98	0.00	0.00	0.05	0.06	10.00	3.18	0.17	1.16	2.16	3.17	4.16	5.16	6.18	7.17	8.18	9.16	0.00	20.04
2022/11/15	16:19:52.946	25.00	24.99	0.00	0.00	0.21	0.67	10.00	3.27	0.16	1.17	2.18	3.16	4.17	5.16	6.18	7.17	8.16	9.16	0.00	20.46
2022/11/15	16:19:57.955	25.00	25.00	0.00	0.00	0.03	0.91	10.00	3.36	0.15	1.17	2.18	3.17	4.16	5.18	6.17	7.16	8.18	9.15	0.00	20.65
2022/11/15	16:20:02.961	25.00	24.95	0.00	0.00	0.47	0.20	10.00	3.46	0.16	1.16	2.18	3.16	4.16	5.16	6.17	7.16	8.17	9.17	0.00	20.48
2022/11/15	16:20:07.964	25.00	24.97	0.00	0.00	0.81	0.15	10.00	3.55	0.17	1.15	2.17	3.17	4.15	5.16	6.17	7.16	8.17	9.17	0.00	20.20
2022/11/15	16:20:12.964	25.00	24.99	0.00	0.00	0.25	0.24	10.00	3.64	0.17	1.18	2.18	3.16	4.17	5.16	6.17	7.16	8.15	9.17	0.00	19.27
2022/11/15	16:20:17.966	25.00	25.01	0.00	0.00	0.91	0.72	10.00	3.73	0.17	1.19	2.16	3.15	4.17	5.18	6.15	7.17	8.18	9.17	0.00	20.45
2022/11/15	16:20:22.969	25.00	24.98	0.00	0.00	0.76	0.50	10.00	3.82	0.17	1.17	2.18	3.17	4.17	5.18	6.17	7.18	8.15	9.15	0.00	19.68
2022/11/15	16:20:27.971	25.00	25.00	0.00	0.00	0.11	0.39	10.00	3.91	0.17	1.17	2.17	3.16	4.16	5.17	6.18	7.15	8.16	9.16	0.00	19.82
2022/11/15	16:20:32.981	25.00	24.97	0.00	0.00	0.97	0.46	10.00	4.00	0.18	1.17	2.18	3.16	4.18	5.16	6.17	7.17	8.17	9.16	0.00	19.79
2022/11/15	16:20:37.987	25.00	24.98	0.00	0.00	0.43	0.31	10.00	4.09	0.17	1.17	2.18	3.17	4.14	5.16	6.18	7.18	8.18	9.16	0.00	19.58
2022/11/15	16:20:42.989	25.00	25.00	0.00	0.00	0.96	0.83	10.00	4.18	0.15	1.15	2.17	3.17	4.15	5.18	6.17	7.20	8.17	9.16	0.00	19.81
2022/11/15	16:20:47.991	25.00	25.00	0.00	0.00	0.52	0.65	10.00	4.27	0.16	1.17	2.17	3.18	4.18	5.16	6.17	7.17	8.16	9.16	0.00	19.93
2022/11/15	16:20:52.995	25.00	24.98	0.00	0.00	0.28	0.65	10.00	4.36	0.16	1.16	2.19	3.16	4.16	5.17	6.15	7.17	8.17	9.17	0.00	19.11
2022/11/15	16:20:57.999	25.00	25.00	0.00	0.00	0.73	0.76	10.00	4.45	0.15	1.16	2.17	3.18	4.15	5.16	6.18	7.16	8.15	9.17	0.00	19.22
2022/11/15	16:21:03.002	25.00	25.00	0.00	0.00	0.09	0.48	10.00	4.54	0.17	1.17	2.16	3.17	4.16	5.17	6.16	7.16	8.18	9.16	0.00	20.64
2022/11/15	16:21:08.010	25.00	24.99	0.00	0.00	0.91	0.05	10.00	4.63	0.18	1.18	2.17	3.16	4.17	5.16	6.17	7.17	8.17	9.17	0.00	19.34
2022/11/15	16:21:13.020	25.00	24.99	0.00	0.00	0.79	0.14	10.00	4.72	0.17	1.15	2.16	3.16	4.17	5.19	6.17	7.17	8.15	9.16	0.00	19.35
2022/11/15	16:21:18.030	25.00	24.98	0.00	0.00	0.71	0.03	10.00	4.81	0.19	1.17	2.17	3.17	4.18	5.16	6.16	7.17	8.16	9.16	0.00	19.35
2022/11/15	16:21:23.036	25.00	24.99	0.00	0.00	0.08	0.01	10.00	4.89	0.16	1.16	2.17	3.18	4.16	5.17	6.17	7.16	8.16	9.18	0.00	19.84
2022/11/15	16:21:28.036	25.00	25.02	0.00	0.00	0.71	0.98	10.00	4.98	0.18	1.17	2.16	3.19	4.16	5.19	6.16	7.19	8.16	9.17	0.00	20.89
2022/11/15	16:21:33.039	25.00	24.98	0.00	0.00	0.72	0.31	10.00	5.07	0.16	1.17	2.16	3.15	4.16	5.16	6.17	7.16	8.17	9.16	0.00	19.55
2022/11/15	16:21:38.041	25.00	24.98	0.00	0.00	0.12	0.41	10.00	5.15	0.16	1.17	2.17	3.16	4.16	5.16	6.18	7.18	8.17	9.18	0.00	20.65
2022/11/15	16:21:43.049	25.00	24.98	0.00	0.00	0.42	0.79	10.00	5.24	0.17	1.17	2.16	3.19	4.17	5.16	6.17	7.16	8.18	9.16	0.00	20.14
2022/11/15	16:21:48.053	25.00	24.98	0.00	0.00	0.41	0.39	10.00	5.33	0.16	1.16	2.18	3.17	4.16	5.18	6.16	7.17	8.16	9.16	0.00	20.82
2022/11/15	16:21:53.056	25.00	24.99	0.00	0.00	0.28	0.54	10.00	5.42	0.17	1.17	2.16	3.16	4.16	5.15	6.16	7.16	8.16	9.16	0.00	19.68
2022/11/15	16:21:58.058	25.00	24.98	0.00	0.00	0.39	0.68	10.00	5.50	0.17	1.18	2.17	3.17	4.18	5.17	6.16	7.16	8.19	9.16	0.00	20.80
2022/11/15	16:22:03.066	25.00	25.00	0.00	0.00	0.80	0.17	10.00	5.59	0.17	1.17	2.17	3.18	4.17	5.18	6.17	7.18	8.16	9.17	0.00	20.39
2022/11/15	16:22:08.071	25.00	24.99	0.00	0.00	0.52	0.86	10.00	5.67	0.16	1.19	2.17	3.18	4.17	5.15	6.18	7.15	8.17	9.16	0.00	20.60
2022/11/15	16:22:13.079	25.00	25.00	0.00	0.00	0.48	0.95	10.00	5.75	0.18	1.17	2.17	3.17	4.17	5.17	6.18	7.16	8.17	9.19	0.00	20.07
2022/11/15	16:22:18.082	25.00	25.03	0.00	0.00	0.91	0.19	10.00	5.84	0.18	1.17	2.17	3.17	4.18	5.16	6.17	7.16	8.16	9.18	0.00	19.70
2022/11/15	16:22:23.083	25.00	24.97	0.00	0.00	0.46	0.50	10.00	5.92	0.19	1.18	2.18	3.18	4.17	5.17	6.18	7.18	8.16	9.16	0.00	20.06
2022/11/15	16:22:28.093	25.00	24.99	0.00	0.00	0.14	0.17	10.00	6.01	0.16	1.17	2.17	3.16	4.15	5.16	6.17	7.16	8.18	9.17	0.00	19.38
2022/11/15	16:22:33.102	25.00	24.97	0.00	0.00	0.97	0.13	10.00	6.09	0.18	1.18	2.18	3.17	4.16	5.17	6.17	7.17	8.15	9.16	0.00	20.52
2022/11/15	16:22:38.109	25.00	24.99	0.00	0.00	0.64	0.70	10.00	6.17	0.18	1.17	2.17	3.16	4.16	5.15	6.17	7.16	8.17	9.16	0.00	20.62
2022/11/15	16:22:43.109	25.00	25.00	0.00	0.00	0.58	0.79	10.00	6.25	0.15	1.17	2.16	3.18	4.16	5.14	6.16	7.17	8.18	9.18	0.00	19.17
2022/11/15	16:22:48.113	25.00	24.99	0.00	0.00	0.44	0.57	10.00	6.33	0.19	1.16	2.16	3.17	4.16	5.15	6.18	7.15	8.16	9.16	0.00	20.65
2022/11/15	16:22:53.114	25.00	25.01	0.00	0.00	0.66	0.37	10.00	6.42	0.18	1.16	2.18	3.18	4.17	5.16	6.17	7.15	8.17	9.17	0.00	19.89
2022/11/15	16:22:58.122	25.00	25.03	0.00	0.00	0.59	0.16	10.00	6.50	0.16	1.17	2.16	3.16	4.19	5.16	6.17	7.16	8.17	9.17	0.00	20.86
2022/11/15	16:23:03.132	25.00	25.00	0.00	0.00	0.09	0.38	10.00	6.58	0.17	1.18	2.19	3.17	4.18	5.18	6.17	7.17	8.15	9.16	0.00	21.00
2022/11/15	16:23:08.137	25.00	24.97	0.00	0.00	0.28	0.24	10.00	6.66	0.19	1.16	2.18	3.17	4.16	5.16	6.17	7.17	8.15	9.16	0.00	19.36
2022/11/15	16:23:13.137	25.00	25.00	0.00	0.00	0.91	0.66	10.00	6.74	0.18	1.16	2.18	3.17	4.16	5.15	6.16	7.18	8.20	9.14	0.00	19.56
2022/11/15	16:23:18.142	25.00	25.01	0.00	0.00	0.58	0.93	10.00	6.82	0.15	1.16	2.16	3.17	4.17	5.16	6.15	7.16	8.17	9.14	0.00	20.35
2022/11/15	16:23:23.152	25.00	25.00	0.00	0.00	0.23	0.85	10.00	6.90	0.18	1.15	2.17	3.16	4.17	5.17	6.17	7.17	8.17	9.17	0.00	19.42
2022/11/15	16:23:28.157	25.00	25.00	0.00	0.00	0.36	0.42	10.00	6.98	0.17	1.16	2.18	3.15	4.18	5.18	6.16	7.14	8.16	9.16	0.00	19.71
2022/11/15	16:23:33.163	25.00	24.96	0.00	0.00	0.57	0.41	10.00	7.06	0.18	1.17	2.18	3.18	4.18	5.17	6.18	7.18	8.17	9.16	0.00	20.91
2022/11/15	16:23:38.169	25.00	24.99	0.00	0.00	0.36	0.91	10.00	7.14	0.17	1.16	2.19	3.18	4.18	5.17	6.16	7.17	8.16	9.17	0.00	19.49
2022/11/15	16:23:43.172	25.00	24.99	0.00	0.00	0.87	0.10	10.00	7.22	0.16	1.16	2.15	3.16	4.15	5.17	6.18	7.18	8.17	9.17	0.00	20.55
2022/11/15	16:23:48.180	25.00	25.01	0.00	0.00	0.46	0.77	10.00	7.30	0.18	1.15	2.18	3.17	4.17	5.14	6.17	7.15	8.18	9.17	0.00	20.91
2022/11/15	16:23:53.180	25.00	24.96	0.00	0.00	0.46	0.97	10.00	7.37	0.17	1.18	2.16	3.17	4.18	5.14	6.16	7.17	8.17	9.18	0.00	19.57
2022/11/15	16:23:58.181	25.00	24.99	0.00	0.00	0.17	0.98	10.00	7.45	0.16	1.15	2.17	3.17	4.16	5.17	6.17	7.16	8.17	9.16	0.00	20.00
2022/11/15	16:24:03.187	25.00	24.99	0.00	0.00	0.62	0.45	10.00	7.53	0.17	1.16	2.16	3.15	4.18	5.16	6.16	7.16	8.16	9.18	0.00	20.22
2022/11/15	16:24:08.195	25.00	24.99	0.00	0.00	0.24	0.62	10.00	7.60	0.18	1.17	2.18	3.18	4.19	5.17	6.17	7.19	8.17	9.16	0.00	20.70
2022/11/15	16:24:13.200	25.00	24.99	0.00	0.00	0.51	0.05	10.00	7.68	0.18	1.18	2.18	3.18	4.16	5.17	6.15	7.16	8.18	9.17	0.00	19.40
2022/11/15	16:24:18.203	25.00	25.01	0.00	0.00	0.56	0.31	10.00	7.76	0.17	1.16	2.17	3.18	4.16	5.17	6.15	7.17	8.17	9.16	0.00	20.22
2022/11/15	16:24:23.211	25.00	24.99	0.00	0.00	0.12	0.58	10.00	7.83	0.17	1.16	2.18	3.18	4.17	5.16	6.15	7.15	8.18	9.17	0.00	19.51
2022/11/15	16:24:28.214	25.00	25.00	0.00	0.00	0.23	0.73	10.00	7.90	0.16	1.17	2.16	3.16	4.15	5.15	6.17	7.16	8.18	9.17	0.00	19.87
2022/11/15	16:24:33.223	25.00	24.99	0.00	0.00	0.57	0.73	10.00	7.98	0.18	1.17	2.17	3.17	4.17	5.16	6.17	7.17	8.18	9.16	0.00	20.11
2022/11/15	16:24:38.231	25.00	24.96	0.00	0.00	0.12	0.49	10.00	8.05	0.18	1.16	2.19	3.17	4.17	5.16	6.16	7.17	8.16	9.18	0.00	20.69
2022/11/15	16:24:43.231	25.00	24.98	0.00	0.00	0.10	0.78	10.00	8.12	0.17	1.16	2.17	3.16	4.18	5.17	6.16	7.17	8.17	9.16	0.00	20.22
2022/11/15	16:24:48.233	25.00	25.01	0.00	0.00	0.36	0.45	10.00	8.20	0.17	1.18	2.17	3.16	4.17	5.18	6.17	7.16	8.17	9.19	0.00	19.65
2022/11/15	16:24:53.239	25.00	25.00	0.00	0.00	0.45	0.80	10.00	8.27	0.17	1.15	2.16	3.17	4.17	5.16	6.17	7.16	8.15	9.17	0.00	19.95
2022/11/15	16:24:58.245	25.00	24.98	0.00	0.00	0.12	0.86	10.00	8.35	0.15	1.17	2.17	3.17	4.16	5.16	6.17	7.16	8.16	9.17	0.00	20.39
2022/11/15	16:25:03.250	25.00	24.99	0.00	0.00	0.53	0.24	10.00	8.42	0.15	1.18	2.17	3.15	4.17	5.18	6.19	7.17	8.17	9.17	0.00	19.93
2022/11/15	16:25:08.250	25.00	25.01	0.00	0.00	0.17	0.99	10.00	8.49	0.16	1.14	2.18	3.18	4.18	5.15	6.17	7.17	8.19	9.17	0.00	19.75
2022/11/15	16:25:13.264	25.00	24.98	0.00	0.00	0.61	0.53	10.00	8.56	0.15	1.17	2.16	3.17	4.16	5.18	6.17	7.17	8.18	9.17	0.00	20.49
2022/11/15	16:25:18.274	25.00	25.01	0.00	0.00	0.94	0.12	10.00	8.64	0.16	1.16	2.17	3.16	4.16	5.15	6.17	7.16	8.17	9.16	0.00	19.14
2022/11/15	16:25:23.280	25.00	25.00	0.00	0.00	0.91	0.80	10.00	8.71	0.17	1.17	2.16	3.16	4.16	5.18	6.18	7.18	8.18	9.17	0.00	20.90
2022/11/15	16:25:28.280	25.00	25.00	0.00	0.00	0.06	0.56	10.00	8.78	0.16	1.17	2.18	3.18	4.17	5.18	6.18	7.17	8.16	9.17	0.00	20.15
2022/11/15	16:25:33.280	25.00	25.00	0.00	0.00	0.90	0.43	10.00	8.85	0.16	1.15	2.17	3.16	4.16	5.16	6.18	7.18	8.15	9.17	0.00	20.45
2022/11/15	16:25:38.280	25.00	25.02	0.00	0.00	0.35	0.96	10.00	8.92	0.17	1.17	2.15	3.16	4.16	5.15	6.18	7.17	8.17	9.17	0.00	20.74
2022/11/15	16:25:43.288	25.00	24.97	0.00	0.00	0.39	0.48	10.00	9.00	0.18	1.17	2.18	3.16	4.17	5.16	6.15	7.16	8.16	9.16	0.00	19.28
2022/11/15	16:25:48.288	25.00	24.98	0.00	0.00	0.70	0.12	10.00	9.07	0.17	1.17	2.17	3.16	4.16	5.16	6.17	7.17	8.18	9.17	0.00	19.33
2022/11/15	16:25:53.292	25.00	25.02	0.00	0.00	0.80	0.62	10.00	9.14	0.16	1.16	2.15	3.17	4.17	5.17	6.15	7.16	8.17	9.16	0.00	20.74
2022/11/15	16:25:58.298	25.00	25.02	0.00	0.00	0.02	0.63	10.00	9.21	0.16	1.16	2.17	3.17	4.16	5.16	6.17	7.18	8.17	9.18	0.00	20.57
2022/11/15	16:26:03.298	25.00	25.01	0.00	0.00	0.68	0.98	10.00	9.29	0.16	1.17	2.17	3.14	4.16	5.16	6.18	7.18	8.17	9.17	0.00	20.97
2022/11/15	16:26:08.306	25.00	24.99	0.00	0.00	0.96	0.09	10.00	9.36	0.17	1.16	2.17	3.17	4.17	5.15	6.16	7.18	8.18	9.17	0.00	19.22
2022/11/15	16:26:13.308	25.00	24.98	0.00	0.00	0.95	0.73	10.00	9.43	0.17	1.16	2.17	3.16	4.16	5.18	6.18	7.16	8.17	9.17	0.00	19.62
2022/11/15	16:26:18.312	25.00	25.01	0.00	0.00	0.11	0.90	10.00	9.50	0.16	1.16	2.15	3.16	4.17	5.16	6.18	7.17	8.16	9.16	0.00	19.30
2022/11/15	16:26:23.315	25.00	25.00	0.00	0.00	0.76	0.19	10.00	9.57	0.18	1.16	2.18	3.17	4.16	5.16	6.16	7.15	8.17	9.15	0.00	19.04
2022/11/15	16:26:28.316	25.00	24.98	0.00	0.00	0.29	0.47	10.00	9.64	0.16	1.17	2.17	3.18	4.17	5.16	6.17	7.17	8.17	9.17	0.00	19.36
2022/11/15	16:26:33.327	25.00	25.00	0.00	0.00	0.16	0.97	10.00	9.72	0.18	1.17	2.16	3.17	4.17	5.16	6.17	7.16	8.17	9.16	0.00	19.54
2022/11/15	16:26:38.327	25.00	25.00	0.00	0.00	0.60	0.83	10.00	9.79	0.16	1.17	2.16	3.16	4.16	5.17	6.18	7.16	8.16	9.17	0.00	19.96
2022/11/15	16:26:43.334	25.00	25.00	0.00	0.00	0.50	0.32	10.00	9.86	0.17	1.17	2.18	3.17	4.18	5.16	6.15	7.16	8.17	9.16	0.00	20.99
2022/11/15	16:26:48.336	25.00	24.98	0.00	0.00	0.99	0.41	10.00	9.93	0.16	1.17	2.17	3.17	4.18	5.17	6.15	7.17	8.17	9.16	0.00	19.63
2022/11/15	16:26:53.336	25.00	24.99	0.00	0.00	0.23	0.22	10.00	10.01	0.18	1.16	2.16	3.18	4.19	5.17	6.15	7.16	8.17	9.15	0.00	19.64
2022/11/15	16:26:58.336	25.00	24.99	0.00	0.00	0.40	0.76	10.00	10.00	0.16	1.17	2.16	3.16	4.16	5.17	6.18	7.16	8.17	9.15	0.00	19.38
2022/11/15	16:27:03.336	0.00	0.00	0.00	0.00	0.49	0.81	10.00	9.34	0.16	1.17	2.18	3.16	4.17	5.19	6.16	7.15	8.17	9.17	0.00	20.15
2022/11/15	16:27:08.336	0.00	0.00	0.00	0.00	0.46	0.77	10.00	9.34	0.17	1.16	2.18	3.18	4.16	5.17	6.17	7.17	8.18	9.18	0.00	20.90
2022/11/15	16:27:13.337	0.00	0.00	0.00	0.00	0.47	0.59	10.00	9.34	0.17	1.17	2.17	3.16	4.18	5.16	6.16	7.16	8.17	9.16	0.00	20.38
2022/11/15	16:27:18.343	0.00	0.00	0.00	0.00	0.17	0.28	10.00	9.34	0.16	1.17	2.18	3.17	4.16	5.17	6.16	7.18	8.18	9.17	0.00	20.58
2022/11/15	16:27:23.350	0.00	0.00	0.00	0.00	0.73	0.93	10.00	9.34	0.17	1.17	2.17	3.16	4.17	5.19	6.17	7.16	8.15	9.15	0.00	19.61
2022/11/15	16:27:28.358	0.00	0.00	0.00	0.00	0.02	0.45	10.00	9.35	0.18	1.16	2.16	3.15	4.18	5.19	6.17	7.18	8.18	9.16	0.00	19.01
2022/11/15	16:27:33.362	0.00	0.00	0.00	0.00	0.64	0.06	10.00	9.35	0.15	1.17	2.16	3.16	4.17	5.17	6.15	7.15	8.16	9.15	0.00	20.81
2022/11/15	16:27:38.367	0.00	0.00	0.00	0.00	0.07	0.75	10.00	9.35	0.15	1.15	2.17	3.17	4.17	5.17	6.16	7.16	8.18	9.16	0.00	19.09
2022/11/15	16:27:43.376	0.00	0.00	0.00	0.00	0.43	0.03	10.00	9.35	0.17	1.17	2.17	3.17	4.17	5.17	6.15	7.17	8.18	9.17	0.00	19.76
2022/11/15	16:27:48.385	0.00	0.00	0.00	0.00	0.77	0.99	10.00	9.35	0.16	1.16	2.17	3.16	4.16	5.18	6.16	7.15	8.15	9.19	0.00	19.11
2022/11/15	16:27:53.391	0.00	0.00	0.00	0.00	0.39	0.92	10.00	9.35	0.16	1.16	2.16	3.20	4.15	5.17	6.17	7.17	8.17	9.17	0.00	19.26
2022/11/15	16:27:58.395	0.00	0.00	0.00	0.00	0.97	0.77	10.00	9.34	0.15	1.17	2.16	3.18	4.18	5.15	6.16	7.15	8.18	9.17	0.00	20.60
2022/11/15	16:28:03.396	0.00	0.00	0.00	0.00	0.75	0.00	10.00	9.34	0.16	1.17	2.17	3.17	4.18	5.17	6.17	7.17	8.17	9.17	0.00	20.36
2022/11/15	16:28:08.406	0.00	0.00	0.00	0.00	0.81	0.92	10.00	9.35	0.17	1.15	2.17	3.19	4.17	5.16	6.17	7.16	8.17	9.18	0.00	20.18
2022/11/15	16:28:13.414	0.00	0.00	0.00	0.00	0.34	0.61	10.00	9.35	0.16	1.18	2.17	3.17	4.17	5.18	6.17	7.17	8.17	9.15	0.00	20.38
2022/11/15	16:28:18.418	0.00	0.00	0.00	0.00	0.04	0.87	10.00	9.35	0.16	1.16	2.17	3.18	4.16	5.17	6.18	7.15	8.17	9.16	0.00	20.10
