<Header>
Filename:	20221115_H2_Plastik_Gr7_puls_10bar_2022-15-11@14-29-46.dat
Comment:	
</Header>


Date	Time	MFC1 SP [ml/min]	MFC1 PV [ml/min]	MFC2 SP [ml/min]	MFC2 PV [ml/min]	MFC3 SP [ml/min]	MFC3 PV [ml/min]	P SP [bar]	P PV [bar]	T0 [�C]	T1 [�C]	T2 [�C]	T3 [�C]	T4 [�C]	T5 [�C]	T6 [�C]	T7 [�C]	Tcjc0 [�C]	Tcjc1 [�C]	ET SP [�C]	ET PV [�C]
2022/11/15	14:32:26.909	50.00	49.97	0.00	0.00	0.25	0.75	10.00	1.51	0.17	1.17	2.17	3.18	4.16	5.16	6.18	7.18	8.17	9.18	0.00	20.32
2022/11/15	14:32:31.912	50.00	49.96	0.00	0.00	0.78	0.64	10.00	1.67	0.18	1.17	2.17	3.16	4.18	5.18	6.15	7.16	8.16	9.16	0.00	20.55
2022/11/15	14:32:36.919	50.00	49.99	0.00	0.00	0.00	0.79	10.00	1.84	0.16	1.16	2.15	3.17	4.17	5.17	6.15	7.17	8.18	9.18	0.00	20.98
2022/11/15	14:32:41.920	50.00	49.99	0.00	0.00	0.93	0.40	10.00	2.00	0.16	1.17	2.17	3.17	4.17	5.16	6.16	7.16	8.15	9.17	0.00	20.69
2022/11/15	14:32:46.926	50.00	49.99	0.00	0.00	0.79	0.21	10.00	2.17	0.18	1.17	2.18	3.18	4.17	5.16	6.16	7.15	8.16	9.17	0.00	20.44
2022/11/15	14:32:51.930	50.00	49.97	0.00	0.00	0.90	0.12	10.00	2.33	0.18	1.17	2.17	3.17	4.16	5.17	6.17	7.16	8.18	9.17	0.00	19.89
2022/11/15	14:32:56.936	50.00	49.96	0.00	0.00	0.81	0.70	10.00	2.50	0.17	1.16	2.16	3.17	4.16	5.16	6.16	7.16	8.17	9.16	0.00	19.58
2022/11/15	14:33:01.939	50.00	49.98	0.00	0.00	0.29	0.14	10.00	2.66	0.16	1.17	2.17	3.16	4.17	5.16	6.16	7.17	8.16	9.15	0.00	19.88
2022/11/15	14:33:06.942	50.00	49.99	0.00	0.00	0.58	0.15	10.00	2.83	0.16	1.17	2.15	3.18	4.17	5.19	6.19	7.16	8.16	9.17	0.00	19.14
2022/11/15	14:33:11.946	50.00	49.99	0.00	0.00	0.57	0.04	10.00	2.99	0.15	1.16	2.15	3.17	4.17	5.17	6.17	7.15	8.17	9.17	0.00	20.55
2022/11/15	14:33:16.946	50.00	49.98	0.00	0.00	0.63	0.59	10.00	3.16	0.17	1.16	2.17	3.15	4.16	5.17	6.17	7.16	8.17	9.16	0.00	20.76
2022/11/15	14:33:21.949	50.00	49.96	0.00	0.00	0.13	0.84	10.00	3.32	0.18	1.15	2.16	3.17	4.16	5.17	6.15	7.17	8.15	9.18	0.00	19.05
2022/11/15	14:33:26.956	50.00	49.95	0.00	0.00	0.55	0.46	10.00	3.49	0.17	1.17	2.17	3.17	4.18	5.17	6.16	7.16	8.16	9.15	0.00	20.31
2022/11/15	14:33:31.965	50.00	49.98	0.00	0.00	0.01	0.22	10.00	3.66	0.18	1.17	2.16	3.16	4.17	5.17	6.16	7.18	8.16	9.19	0.00	20.49
2022/11/15	14:33:36.969	50.00	49.99	0.00	0.00	0.75	0.41	10.00	3.82	0.18	1.17	2.17	3.16	4.18	5.18	6.18	7.19	8.17	9.17	0.00	19.43
2022/11/15	14:33:41.973	50.00	49.95	0.00	0.00	0.58	0.87	10.00	3.98	0.17	1.17	2.16	3.16	4.18	5.17	6.18	7.18	8.16	9.18	0.00	20.20
2022/11/15	14:33:46.982	50.00	49.97	0.00	0.00	0.34	1.00	10.00	4.15	0.16	1.15	2.16	3.16	4.18	5.16	6.17	7.15	8.16	9.17	0.00	20.93
2022/11/15	14:33:51.983	50.00	49.98	0.00	0.00	0.67	0.37	10.00	4.31	0.15	1.15	2.17	3.17	4.18	5.16	6.16	7.18	8.16	9.18	0.00	20.81
2022/11/15	14:33:56.988	50.00	50.00	0.00	0.00	0.80	0.55	10.00	4.48	0.18	1.17	2.17	3.18	4.17	5.18	6.16	7.18	8.16	9.16	0.00	20.08
2022/11/15	14:34:01.994	50.00	49.96	0.00	0.00	0.98	0.38	10.00	4.64	0.16	1.17	2.17	3.17	4.19	5.18	6.17	7.17	8.17	9.17	0.00	20.37
2022/11/15	14:34:06.994	50.00	49.98	0.00	0.00	0.58	0.21	10.00	4.81	0.18	1.18	2.17	3.16	4.15	5.18	6.17	7.14	8.17	9.18	0.00	20.14
2022/11/15	14:34:12.000	50.00	49.98	0.00	0.00	0.87	0.31	10.00	4.97	0.15	1.17	2.18	3.17	4.17	5.16	6.15	7.17	8.17	9.17	0.00	19.11
2022/11/15	14:34:17.002	50.00	49.98	0.00	0.00	0.24	0.98	10.00	5.14	0.16	1.20	2.16	3.16	4.16	5.18	6.16	7.16	8.16	9.17	0.00	20.25
2022/11/15	14:34:22.011	50.00	50.01	0.00	0.00	0.20	0.50	10.00	5.30	0.17	1.18	2.17	3.17	4.16	5.16	6.19	7.15	8.18	9.15	0.00	20.56
2022/11/15	14:34:27.011	50.00	49.99	0.00	0.00	0.63	0.77	10.00	5.46	0.16	1.18	2.16	3.16	4.18	5.17	6.17	7.17	8.18	9.16	0.00	20.18
2022/11/15	14:34:32.015	50.00	49.98	0.00	0.00	0.91	0.46	10.00	5.62	0.16	1.16	2.15	3.16	4.18	5.16	6.18	7.17	8.17	9.17	0.00	20.21
2022/11/15	14:34:37.022	50.00	50.00	0.00	0.00	0.43	0.05	10.00	5.78	0.18	1.18	2.17	3.18	4.17	5.16	6.16	7.18	8.18	9.17	0.00	20.70
2022/11/15	14:34:42.026	50.00	49.97	0.00	0.00	0.39	0.71	10.00	5.95	0.16	1.19	2.17	3.18	4.17	5.16	6.16	7.17	8.16	9.17	0.00	19.39
2022/11/15	14:34:47.029	50.00	49.98	0.00	0.00	0.09	0.83	10.00	6.11	0.16	1.17	2.17	3.17	4.18	5.17	6.16	7.16	8.17	9.17	0.00	20.73
2022/11/15	14:34:52.033	50.00	49.96	0.00	0.00	0.19	0.10	10.00	6.27	0.17	1.19	2.16	3.16	4.17	5.16	6.16	7.17	8.16	9.18	0.00	20.67
2022/11/15	14:34:57.033	50.00	49.99	0.00	0.00	0.19	0.91	10.00	6.43	0.18	1.17	2.18	3.16	4.15	5.19	6.17	7.16	8.16	9.18	0.00	20.04
2022/11/15	14:35:02.038	50.00	49.99	0.00	0.00	0.55	0.02	10.00	6.59	0.16	1.16	2.15	3.15	4.17	5.16	6.16	7.15	8.14	9.17	0.00	19.10
2022/11/15	14:35:07.047	50.00	50.00	0.00	0.00	0.86	0.80	10.00	6.74	0.16	1.18	2.17	3.16	4.17	5.17	6.17	7.17	8.17	9.16	0.00	20.73
2022/11/15	14:35:12.047	50.00	50.04	0.00	0.00	0.59	0.05	10.00	6.90	0.16	1.17	2.16	3.17	4.17	5.18	6.19	7.15	8.16	9.17	0.00	19.21
2022/11/15	14:35:17.052	50.00	50.08	0.00	0.00	0.39	0.11	10.00	7.04	0.17	1.16	2.17	3.18	4.16	5.17	6.17	7.17	8.19	9.18	0.00	19.63
2022/11/15	14:35:22.060	50.00	50.07	0.00	0.00	0.44	0.66	10.00	7.18	0.15	1.17	2.16	3.17	4.16	5.16	6.16	7.17	8.17	9.15	0.00	20.17
2022/11/15	14:35:27.063	50.00	50.04	0.00	0.00	0.02	0.48	10.00	7.30	0.17	1.17	2.16	3.18	4.16	5.18	6.16	7.17	8.16	9.17	0.00	19.98
2022/11/15	14:35:32.064	50.00	50.03	0.00	0.00	0.43	0.62	10.00	7.42	0.16	1.18	2.15	3.16	4.17	5.16	6.17	7.16	8.17	9.16	0.00	19.38
2022/11/15	14:35:37.064	50.00	49.99	0.00	0.00	0.91	0.43	10.00	7.53	0.17	1.16	2.17	3.18	4.16	5.18	6.17	7.16	8.17	9.18	0.00	19.21
2022/11/15	14:35:42.073	50.00	49.99	0.00	0.00	0.84	0.81	10.00	7.64	0.18	1.16	2.16	3.16	4.18	5.16	6.15	7.17	8.16	9.14	0.00	19.51
2022/11/15	14:35:47.085	50.00	49.98	0.00	0.00	0.96	0.58	10.00	7.76	0.16	1.18	2.15	3.17	4.16	5.17	6.17	7.16	8.17	9.16	0.00	20.67
2022/11/15	14:35:52.093	50.00	49.98	0.00	0.00	0.33	0.09	10.00	7.87	0.18	1.18	2.18	3.16	4.17	5.15	6.15	7.16	8.17	9.16	0.00	20.23
2022/11/15	14:35:57.098	50.00	49.98	0.00	0.00	0.49	0.65	10.00	7.98	0.17	1.17	2.16	3.15	4.17	5.19	6.17	7.18	8.15	9.18	0.00	19.16
2022/11/15	14:36:02.102	70.00	56.16	0.00	0.00	0.91	0.60	10.00	8.10	0.16	1.15	2.17	3.16	4.17	5.16	6.16	7.15	8.17	9.16	0.00	19.05
2022/11/15	14:36:07.111	70.00	69.97	0.00	0.00	0.61	0.87	10.00	8.27	0.18	1.16	2.16	3.18	4.18	5.17	6.19	7.17	8.16	9.18	0.00	20.05
2022/11/15	14:36:12.114	70.00	69.98	0.00	0.00	0.73	0.27	10.00	8.46	0.15	1.17	2.17	3.18	4.18	5.17	6.18	7.17	8.17	9.16	0.00	19.81
2022/11/15	14:36:17.123	70.00	70.00	0.00	0.00	0.63	0.72	10.00	8.64	0.15	1.16	2.16	3.16	4.15	5.19	6.15	7.16	8.18	9.18	0.00	19.44
2022/11/15	14:36:22.132	70.00	69.98	0.00	0.00	0.12	1.00	10.00	8.82	0.18	1.17	2.16	3.16	4.18	5.18	6.16	7.17	8.15	9.15	0.00	20.80
2022/11/15	14:36:27.136	70.00	69.99	0.00	0.00	0.19	0.15	10.00	9.00	0.16	1.18	2.16	3.16	4.17	5.17	6.18	7.17	8.16	9.17	0.00	20.87
2022/11/15	14:36:32.144	70.00	70.01	0.00	0.00	0.21	0.34	10.00	9.19	0.18	1.18	2.17	3.18	4.16	5.17	6.17	7.17	8.17	9.16	0.00	19.31
2022/11/15	14:36:37.152	70.00	69.99	0.00	0.00	0.23	0.82	10.00	9.36	0.19	1.18	2.16	3.17	4.17	5.17	6.16	7.17	8.16	9.16	0.00	20.60
2022/11/15	14:36:42.152	70.00	69.98	0.00	0.00	0.26	0.45	10.00	9.55	0.15	1.17	2.16	3.16	4.18	5.18	6.16	7.16	8.18	9.17	0.00	20.75
2022/11/15	14:36:47.155	70.00	69.99	0.00	0.00	0.95	0.03	10.00	9.72	0.17	1.15	2.16	3.16	4.17	5.18	6.17	7.15	8.17	9.17	0.00	19.41
2022/11/15	14:36:52.155	70.00	69.99	0.00	0.00	0.62	0.56	10.00	9.91	0.18	1.15	2.16	3.15	4.17	5.18	6.17	7.17	8.17	9.16	0.00	19.13
2022/11/15	14:36:57.163	70.00	70.00	0.00	0.00	0.82	0.25	10.00	10.00	0.18	1.17	2.18	3.16	4.17	5.17	6.16	7.17	8.17	9.17	0.00	19.24
2022/11/15	14:37:02.168	70.00	69.98	0.00	0.00	0.97	0.52	10.00	10.00	0.17	1.18	2.16	3.15	4.16	5.18	6.19	7.18	8.16	9.17	0.00	20.93
2022/11/15	14:37:07.177	70.00	69.98	0.00	0.00	0.00	0.36	10.00	10.00	0.17	1.16	2.15	3.18	4.17	5.18	6.18	7.17	8.17	9.17	0.00	20.81
2022/11/15	14:37:12.183	70.00	69.97	0.00	0.00	0.41	0.46	10.00	10.00	0.18	1.17	2.16	3.17	4.15	5.15	6.16	7.15	8.15	9.16	0.00	20.11
2022/11/15	14:37:17.187	70.00	69.98	0.00	0.00	0.79	0.43	10.00	10.00	0.15	1.16	2.18	3.18	4.15	5.16	6.16	7.17	8.17	9.17	0.00	19.98
2022/11/15	14:37:22.191	70.00	70.00	0.00	0.00	0.39	0.77	10.00	10.00	0.17	1.18	2.17	3.17	4.17	5.18	6.17	7.16	8.16	9.17	0.00	19.28
2022/11/15	14:37:27.195	70.00	70.01	0.00	0.00	0.81	0.76	10.00	10.00	0.16	1.17	2.17	3.17	4.15	5.16	6.16	7.16	8.18	9.17	0.00	20.43
2022/11/15	14:37:32.203	70.00	69.98	0.00	0.00	0.11	0.90	10.00	10.00	0.15	1.18	2.17	3.18	4.17	5.17	6.17	7.16	8.17	9.17	0.00	20.91
2022/11/15	14:37:37.211	70.00	69.99	0.00	0.00	0.96	0.59	10.00	10.00	0.16	1.18	2.16	3.18	4.17	5.14	6.16	7.17	8.17	9.16	0.00	20.95
2022/11/15	14:37:42.220	70.00	69.98	0.00	0.00	0.59	0.87	10.00	10.00	0.17	1.17	2.15	3.18	4.17	5.16	6.18	7.17	8.16	9.17	0.00	20.58
2022/11/15	14:37:47.220	70.00	70.00	0.00	0.00	0.34	0.54	10.00	10.00	0.17	1.17	2.18	3.16	4.17	5.16	6.17	7.15	8.16	9.17	0.00	19.17
2022/11/15	14:37:52.229	70.00	70.01	0.00	0.00	0.25	0.41	10.00	10.00	0.17	1.17	2.17	3.16	4.19	5.17	6.15	7.17	8.18	9.17	0.00	19.37
2022/11/15	14:37:57.232	70.00	69.98	0.00	0.00	0.60	0.60	10.00	10.00	0.16	1.16	2.15	3.17	4.18	5.16	6.15	7.17	8.16	9.18	0.00	19.62
2022/11/15	14:38:02.235	70.00	70.00	0.00	0.00	0.09	0.66	10.00	10.00	0.17	1.16	2.17	3.18	4.17	5.17	6.17	7.16	8.17	9.16	0.00	19.27
2022/11/15	14:38:07.236	70.00	70.03	0.00	0.00	0.16	0.39	10.00	10.00	0.16	1.16	2.16	3.18	4.18	5.17	6.17	7.17	8.17	9.16	0.00	19.60
2022/11/15	14:38:12.242	70.00	70.00	0.00	0.00	0.38	0.97	10.00	10.00	0.16	1.17	2.15	3.17	4.16	5.16	6.18	7.17	8.16	9.18	0.00	19.75
2022/11/15	14:38:17.243	70.00	69.97	0.00	0.00	0.50	1.00	10.00	10.00	0.17	1.18	2.17	3.18	4.18	5.17	6.16	7.15	8.18	9.16	0.00	20.31
2022/11/15	14:38:22.243	70.00	70.01	0.00	0.00	0.06	0.97	10.00	10.00	0.18	1.17	2.16	3.16	4.15	5.18	6.17	7.16	8.16	9.16	0.00	19.52
2022/11/15	14:38:27.250	70.00	70.00	0.00	0.00	0.13	0.95	10.00	10.00	0.17	1.18	2.17	3.16	4.17	5.17	6.16	7.18	8.17	9.18	0.00	20.07
2022/11/15	14:38:32.250	70.00	70.00	0.00	0.00	0.93	0.34	10.00	10.00	0.17	1.15	2.17	3.17	4.15	5.16	6.16	7.16	8.17	9.16	0.00	19.59
2022/11/15	14:38:37.259	70.00	70.00	0.00	0.00	0.08	0.58	10.00	10.00	0.17	1.15	2.16	3.19	4.17	5.17	6.16	7.17	8.18	9.17	0.00	19.35
2022/11/15	14:38:42.267	70.00	69.99	0.00	0.00	0.34	0.41	10.00	10.00	0.17	1.16	2.17	3.17	4.17	5.17	6.18	7.19	8.16	9.16	0.00	20.60
2022/11/15	14:38:47.270	70.00	69.99	0.00	0.00	0.73	0.90	10.00	10.00	0.16	1.19	2.16	3.16	4.16	5.16	6.17	7.16	8.16	9.18	0.00	19.20
2022/11/15	14:38:52.279	70.00	69.99	0.00	0.00	0.23	0.55	10.00	10.00	0.15	1.18	2.17	3.16	4.18	5.16	6.18	7.16	8.16	9.17	0.00	20.73
2022/11/15	14:38:57.279	70.00	69.98	0.00	0.00	0.18	0.10	10.00	10.00	0.17	1.17	2.18	3.16	4.15	5.16	6.17	7.16	8.17	9.17	0.00	20.77
2022/11/15	14:39:02.282	70.00	70.00	0.00	0.00	0.20	0.41	10.00	10.00	0.19	1.15	2.17	3.16	4.18	5.18	6.17	7.17	8.16	9.16	0.00	20.55
2022/11/15	14:39:07.286	70.00	70.02	0.00	0.00	0.65	0.44	10.00	10.00	0.17	1.18	2.16	3.16	4.18	5.18	6.15	7.17	8.17	9.18	0.00	20.48
2022/11/15	14:39:12.289	70.00	70.00	0.00	0.00	0.89	0.36	10.00	10.00	0.18	1.15	2.16	3.17	4.16	5.17	6.17	7.17	8.17	9.16	0.00	20.14
2022/11/15	14:39:17.292	70.00	69.99	0.00	0.00	0.27	0.09	10.00	10.00	0.17	1.15	2.18	3.16	4.17	5.15	6.15	7.17	8.18	9.17	0.00	20.66
2022/11/15	14:39:22.297	70.00	70.03	0.00	0.00	0.07	0.37	10.00	10.00	0.15	1.16	2.16	3.18	4.16	5.16	6.15	7.16	8.17	9.18	0.00	20.35
2022/11/15	14:39:27.305	70.00	69.94	0.00	0.00	0.92	0.28	10.00	10.00	0.16	1.17	2.17	3.18	4.17	5.17	6.17	7.16	8.17	9.17	0.00	20.21
2022/11/15	14:39:32.305	70.00	70.01	0.00	0.00	0.04	0.28	10.00	10.00	0.17	1.16	2.14	3.17	4.15	5.17	6.15	7.18	8.16	9.16	0.00	20.42
2022/11/15	14:39:37.308	70.00	69.98	0.00	0.00	0.23	0.09	10.00	10.00	0.15	1.16	2.16	3.17	4.17	5.17	6.17	7.16	8.17	9.20	0.00	19.11
2022/11/15	14:39:42.308	70.00	70.00	0.00	0.00	0.10	0.73	10.00	10.00	0.16	1.17	2.19	3.18	4.17	5.16	6.16	7.17	8.17	9.16	0.00	19.94
2022/11/15	14:39:47.311	70.00	69.97	0.00	0.00	0.47	0.71	10.00	10.00	0.15	1.18	2.17	3.16	4.16	5.16	6.17	7.16	8.17	9.16	0.00	20.15
2022/11/15	14:39:52.311	70.00	69.99	0.00	0.00	0.92	0.29	10.00	10.00	0.18	1.17	2.18	3.18	4.17	5.15	6.18	7.18	8.17	9.18	0.00	20.50
2022/11/15	14:39:57.319	70.00	69.97	0.00	0.00	0.02	0.68	10.00	10.00	0.16	1.18	2.17	3.17	4.17	5.15	6.16	7.18	8.17	9.15	0.00	19.62
2022/11/15	14:40:02.322	70.00	69.98	0.00	0.00	0.33	0.38	10.00	10.00	0.18	1.17	2.16	3.16	4.17	5.17	6.16	7.15	8.15	9.15	0.00	20.93
2022/11/15	14:40:07.322	70.00	69.99	0.00	0.00	0.57	0.84	10.00	10.00	0.16	1.18	2.17	3.17	4.16	5.19	6.16	7.15	8.15	9.17	0.00	19.83
2022/11/15	14:40:12.323	70.00	70.01	0.00	0.00	0.64	0.44	10.00	10.00	0.16	1.16	2.16	3.17	4.16	5.17	6.19	7.16	8.17	9.17	0.00	20.16
2022/11/15	14:40:17.323	70.00	69.98	0.00	0.00	0.29	1.00	10.00	10.00	0.18	1.18	2.16	3.17	4.16	5.17	6.16	7.17	8.18	9.17	0.00	20.38
2022/11/15	14:40:22.327	70.00	70.00	0.00	0.00	0.51	0.15	10.00	10.00	0.17	1.17	2.18	3.16	4.17	5.16	6.16	7.17	8.18	9.16	0.00	19.68
2022/11/15	14:40:27.330	70.00	69.98	0.00	0.00	0.76	0.95	10.00	10.00	0.16	1.16	2.16	3.17	4.18	5.16	6.16	7.17	8.16	9.18	0.00	19.38
2022/11/15	14:40:32.333	70.00	69.99	0.00	0.00	0.00	0.44	10.00	10.00	0.17	1.18	2.15	3.16	4.18	5.16	6.17	7.17	8.18	9.15	0.00	20.91
2022/11/15	14:40:37.335	70.00	69.99	0.00	0.00	0.41	0.34	10.00	10.00	0.15	1.17	2.16	3.18	4.17	5.16	6.17	7.16	8.16	9.18	0.00	20.51
2022/11/15	14:40:42.335	70.00	69.99	0.00	0.00	0.01	0.47	10.00	10.00	0.18	1.18	2.17	3.17	4.15	5.18	6.15	7.17	8.16	9.18	0.00	19.61
2022/11/15	14:40:47.343	70.00	70.00	0.00	0.00	0.29	0.47	10.00	10.00	0.17	1.17	2.16	3.18	4.18	5.16	6.18	7.17	8.18	9.17	0.00	19.99
2022/11/15	14:40:52.349	70.00	69.96	0.00	0.00	0.69	0.87	10.00	10.00	0.17	1.18	2.17	3.18	4.17	5.17	6.17	7.17	8.18	9.19	0.00	20.28
2022/11/15	14:40:57.353	70.00	69.97	0.00	0.00	0.33	0.87	10.00	10.00	0.16	1.17	2.18	3.18	4.17	5.16	6.16	7.17	8.18	9.17	0.00	20.93
2022/11/15	14:41:02.356	70.00	69.99	0.00	0.00	0.58	0.72	10.00	10.00	0.17	1.16	2.18	3.15	4.17	5.17	6.18	7.17	8.16	9.17	0.00	20.11
2022/11/15	14:41:07.364	70.00	69.98	0.00	0.00	0.03	0.31	10.00	10.00	0.17	1.17	2.17	3.15	4.18	5.18	6.19	7.16	8.16	9.16	0.00	20.29
2022/11/15	14:41:12.371	70.00	69.98	0.00	0.00	0.61	0.39	10.00	10.00	0.17	1.16	2.16	3.18	4.17	5.17	6.15	7.17	8.17	9.17	0.00	20.92
2022/11/15	14:41:17.378	70.00	70.01	0.00	0.00	0.04	0.76	10.00	10.00	0.16	1.17	2.16	3.16	4.17	5.17	6.17	7.16	8.17	9.17	0.00	20.48
2022/11/15	14:41:22.382	70.00	69.96	0.00	0.00	0.04	0.33	10.00	10.00	0.17	1.15	2.18	3.17	4.15	5.17	6.17	7.17	8.16	9.16	0.00	20.33
2022/11/15	14:41:27.391	70.00	69.99	0.00	0.00	0.33	0.44	10.00	10.00	0.17	1.16	2.18	3.17	4.18	5.16	6.16	7.16	8.17	9.16	0.00	19.96
